,true_label,predicted_label,predict_vote,max_count
47,6,2,"[24.0, 19.0, 23.0, 20.0, 14.0]",24
48,6,4,"[21.0, 24.0, 17.0, 19.0, 19.0]",24
49,7,2,"[28.0, 18.0, 22.0, 13.0, 19.0]",28
50,4,4,"[18.0, 24.0, 20.0, 21.0, 17.0]",24
51,5,7,"[21.0, 18.0, 21.0, 16.0, 24.0]",24
52,6,5,"[18.0, 10.0, 40.0, 23.0, 9.0]",40
53,6,5,"[20.0, 16.0, 25.0, 25.0, 14.0]",25
54,7,5,"[18.0, 9.0, 34.0, 14.0, 25.0]",34
55,4,2,"[29.0, 21.0, 9.0, 27.0, 14.0]",29
56,6,2,"[26.0, 16.0, 18.0, 23.0, 17.0]",26
57,2,5,"[16.0, 24.0, 28.0, 17.0, 15.0]",28
58,4,5,"[16.0, 19.0, 22.0, 22.0, 21.0]",22
59,2,6,"[21.0, 20.0, 12.0, 33.0, 14.0]",33
60,7,5,"[13.0, 17.0, 36.0, 18.0, 16.0]",36
61,2,4,"[20.0, 24.0, 24.0, 17.0, 15.0]",24
62,5,4,"[20.0, 27.0, 17.0, 9.0, 27.0]",27
63,2,5,"[18.0, 20.0, 26.0, 20.0, 16.0]",26
64,4,7,"[20.0, 19.0, 20.0, 14.0, 27.0]",27
65,2,2,"[24.0, 17.0, 24.0, 20.0, 15.0]",24
66,7,5,"[18.0, 18.0, 24.0, 19.0, 21.0]",24
67,2,5,"[17.0, 14.0, 30.0, 18.0, 21.0]",30
68,6,4,"[17.0, 27.0, 14.0, 22.0, 20.0]",27
69,5,5,"[23.0, 15.0, 32.0, 16.0, 14.0]",32
70,6,2,"[29.0, 17.0, 23.0, 14.0, 17.0]",29
71,7,2,"[24.0, 21.0, 23.0, 16.0, 16.0]",24
72,6,2,"[25.0, 21.0, 19.0, 20.0, 15.0]",25
73,2,5,"[17.0, 14.0, 40.0, 10.0, 19.0]",40
74,5,5,"[17.0, 12.0, 33.0, 22.0, 16.0]",33
75,2,5,"[15.0, 13.0, 29.0, 29.0, 14.0]",29
76,6,2,"[28.0, 13.0, 24.0, 21.0, 14.0]",28
77,5,5,"[17.0, 18.0, 33.0, 21.0, 11.0]",33
78,2,2,"[36.0, 17.0, 23.0, 9.0, 15.0]",36
79,5,4,"[13.0, 23.0, 19.0, 22.0, 23.0]",23
80,4,4,"[20.0, 28.0, 14.0, 21.0, 17.0]",28
81,2,2,"[27.0, 23.0, 17.0, 9.0, 24.0]",27
82,6,7,"[20.0, 21.0, 17.0, 20.0, 22.0]",22
83,6,4,"[18.0, 22.0, 21.0, 21.0, 18.0]",22
84,4,4,"[20.0, 27.0, 19.0, 12.0, 22.0]",27
85,4,5,"[20.0, 20.0, 23.0, 22.0, 15.0]",23
86,5,2,"[24.0, 21.0, 16.0, 22.0, 17.0]",24
87,7,2,"[30.0, 23.0, 20.0, 15.0, 12.0]",30
88,5,6,"[20.0, 14.0, 18.0, 28.0, 20.0]",28
89,5,7,"[24.0, 11.0, 17.0, 11.0, 37.0]",37
90,2,4,"[19.0, 22.0, 20.0, 22.0, 17.0]",22
91,2,2,"[26.0, 22.0, 18.0, 17.0, 17.0]",26
92,6,6,"[17.0, 19.0, 22.0, 30.0, 12.0]",30
93,4,5,"[20.0, 19.0, 24.0, 21.0, 16.0]",24
94,5,2,"[26.0, 26.0, 24.0, 11.0, 13.0]",26
95,7,7,"[24.0, 21.0, 15.0, 14.0, 26.0]",26
96,2,4,"[18.0, 27.0, 19.0, 15.0, 21.0]",27
97,7,5,"[11.0, 18.0, 32.0, 8.0, 31.0]",32
98,5,7,"[16.0, 19.0, 23.0, 16.0, 26.0]",26
99,7,7,"[22.0, 19.0, 20.0, 7.0, 32.0]",32
100,5,5,"[21.0, 18.0, 27.0, 16.0, 18.0]",27
101,7,2,"[33.0, 20.0, 20.0, 17.0, 10.0]",33
102,7,5,"[20.0, 17.0, 27.0, 13.0, 23.0]",27
103,4,2,"[22.0, 19.0, 20.0, 19.0, 20.0]",22
104,5,2,"[36.0, 16.0, 21.0, 12.0, 15.0]",36
105,7,2,"[28.0, 22.0, 20.0, 16.0, 14.0]",28
106,2,2,"[25.0, 25.0, 17.0, 19.0, 14.0]",25
107,7,7,"[22.0, 22.0, 13.0, 7.0, 36.0]",36
108,6,5,"[11.0, 14.0, 34.0, 29.0, 12.0]",34
109,4,2,"[25.0, 14.0, 24.0, 22.0, 15.0]",25
110,6,4,"[16.0, 26.0, 19.0, 19.0, 20.0]",26
111,4,2,"[24.0, 18.0, 21.0, 15.0, 22.0]",24
112,7,2,"[25.0, 24.0, 17.0, 18.0, 16.0]",25
113,6,7,"[19.0, 24.0, 19.0, 11.0, 27.0]",27
114,5,5,"[16.0, 14.0, 33.0, 15.0, 22.0]",33
115,5,5,"[18.0, 18.0, 37.0, 12.0, 15.0]",37
116,4,2,"[25.0, 20.0, 15.0, 25.0, 15.0]",25
117,5,2,"[27.0, 27.0, 17.0, 9.0, 20.0]",27
118,5,2,"[29.0, 24.0, 16.0, 18.0, 13.0]",29
119,2,5,"[20.0, 17.0, 27.0, 20.0, 16.0]",27
120,2,6,"[26.0, 11.0, 17.0, 35.0, 11.0]",35
121,5,2,"[29.0, 13.0, 25.0, 12.0, 21.0]",29
122,4,6,"[20.0, 17.0, 22.0, 24.0, 17.0]",24
123,5,7,"[15.0, 20.0, 24.0, 10.0, 31.0]",31
124,7,5,"[18.0, 21.0, 24.0, 23.0, 14.0]",24
125,2,7,"[21.0, 16.0, 19.0, 21.0, 23.0]",23
126,4,5,"[21.0, 17.0, 31.0, 13.0, 18.0]",31
127,7,2,"[25.0, 21.0, 15.0, 22.0, 17.0]",25
128,2,7,"[24.0, 18.0, 12.0, 19.0, 27.0]",27
129,6,6,"[19.0, 22.0, 21.0, 25.0, 13.0]",25
130,5,2,"[27.0, 18.0, 25.0, 7.0, 23.0]",27
131,4,2,"[25.0, 16.0, 21.0, 13.0, 25.0]",25
132,6,2,"[30.0, 24.0, 20.0, 15.0, 11.0]",30
133,7,7,"[22.0, 19.0, 21.0, 9.0, 29.0]",29
134,2,2,"[23.0, 21.0, 23.0, 23.0, 10.0]",23
135,6,4,"[15.0, 25.0, 22.0, 24.0, 14.0]",25
136,4,7,"[20.0, 19.0, 18.0, 18.0, 25.0]",25
137,6,5,"[19.0, 16.0, 27.0, 24.0, 14.0]",27
138,6,2,"[22.0, 20.0, 18.0, 21.0, 19.0]",22
139,6,4,"[22.0, 24.0, 20.0, 20.0, 14.0]",24
140,6,2,"[24.0, 19.0, 16.0, 24.0, 17.0]",24
141,2,5,"[22.0, 21.0, 27.0, 19.0, 11.0]",27
142,6,6,"[16.0, 26.0, 15.0, 30.0, 13.0]",30
143,2,2,"[28.0, 21.0, 23.0, 12.0, 16.0]",28
144,6,2,"[27.0, 22.0, 11.0, 18.0, 22.0]",27
145,6,6,"[21.0, 12.0, 22.0, 25.0, 20.0]",25
146,4,5,"[14.0, 18.0, 32.0, 15.0, 21.0]",32
147,7,2,"[24.0, 17.0, 23.0, 14.0, 22.0]",24
148,7,2,"[25.0, 17.0, 22.0, 18.0, 18.0]",25
149,5,7,"[18.0, 17.0, 18.0, 22.0, 25.0]",25
150,5,4,"[16.0, 24.0, 20.0, 24.0, 16.0]",24
151,5,5,"[19.0, 14.0, 30.0, 25.0, 12.0]",30
152,2,6,"[18.0, 23.0, 14.0, 31.0, 14.0]",31
153,4,6,"[24.0, 16.0, 21.0, 25.0, 14.0]",25
154,7,4,"[23.0, 24.0, 17.0, 21.0, 15.0]",24
155,5,6,"[16.0, 20.0, 17.0, 24.0, 23.0]",24
156,4,2,"[28.0, 16.0, 16.0, 19.0, 21.0]",28
157,6,7,"[15.0, 21.0, 21.0, 21.0, 22.0]",22
158,6,6,"[19.0, 20.0, 17.0, 25.0, 19.0]",25
159,6,6,"[19.0, 15.0, 16.0, 31.0, 19.0]",31
160,7,7,"[20.0, 18.0, 16.0, 20.0, 26.0]",26
161,2,2,"[26.0, 14.0, 20.0, 19.0, 21.0]",26
162,6,5,"[21.0, 14.0, 26.0, 20.0, 19.0]",26
163,2,5,"[25.0, 14.0, 26.0, 15.0, 20.0]",26
164,5,5,"[17.0, 16.0, 27.0, 21.0, 19.0]",27
165,5,2,"[26.0, 13.0, 25.0, 19.0, 17.0]",26
166,4,2,"[26.0, 22.0, 18.0, 17.0, 17.0]",26
167,6,4,"[20.0, 25.0, 20.0, 14.0, 21.0]",25
168,2,2,"[45.0, 18.0, 13.0, 16.0, 8.0]",45
169,2,2,"[23.0, 17.0, 22.0, 19.0, 19.0]",23
170,7,6,"[18.0, 13.0, 22.0, 30.0, 17.0]",30
171,2,2,"[28.0, 16.0, 18.0, 15.0, 23.0]",28
172,5,5,"[14.0, 23.0, 27.0, 19.0, 17.0]",27
173,4,7,"[24.0, 20.0, 18.0, 13.0, 25.0]",25
174,4,2,"[26.0, 22.0, 17.0, 16.0, 19.0]",26
175,7,5,"[21.0, 18.0, 26.0, 14.0, 21.0]",26
176,4,2,"[27.0, 23.0, 14.0, 17.0, 19.0]",27
177,2,2,"[23.0, 19.0, 19.0, 18.0, 21.0]",23
178,7,5,"[23.0, 21.0, 25.0, 11.0, 20.0]",25
179,7,5,"[21.0, 14.0, 23.0, 23.0, 19.0]",23
180,6,6,"[19.0, 15.0, 22.0, 26.0, 18.0]",26
181,6,2,"[24.0, 20.0, 12.0, 23.0, 21.0]",24
182,2,6,"[23.0, 17.0, 19.0, 28.0, 13.0]",28
183,7,2,"[28.0, 18.0, 17.0, 25.0, 12.0]",28
184,2,5,"[13.0, 23.0, 24.0, 19.0, 21.0]",24
185,2,2,"[23.0, 19.0, 21.0, 19.0, 18.0]",23
186,5,2,"[31.0, 17.0, 13.0, 23.0, 16.0]",31
187,2,6,"[19.0, 25.0, 18.0, 28.0, 10.0]",28
188,6,2,"[23.0, 21.0, 17.0, 16.0, 23.0]",23
189,2,5,"[16.0, 14.0, 28.0, 25.0, 17.0]",28
190,6,6,"[18.0, 19.0, 20.0, 24.0, 19.0]",24
191,2,2,"[31.0, 18.0, 26.0, 7.0, 18.0]",31
192,7,7,"[24.0, 16.0, 16.0, 19.0, 25.0]",25
193,4,2,"[30.0, 19.0, 14.0, 21.0, 16.0]",30
194,2,2,"[29.0, 16.0, 27.0, 10.0, 18.0]",29
195,7,2,"[25.0, 10.0, 18.0, 25.0, 22.0]",25
196,6,2,"[27.0, 19.0, 10.0, 20.0, 24.0]",27
197,7,7,"[14.0, 24.0, 20.0, 17.0, 25.0]",25
198,7,7,"[17.0, 20.0, 16.0, 16.0, 31.0]",31
199,4,6,"[22.0, 19.0, 17.0, 23.0, 19.0]",23
200,5,4,"[18.0, 23.0, 20.0, 21.0, 18.0]",23
201,2,2,"[25.0, 23.0, 20.0, 13.0, 19.0]",25
202,4,4,"[22.0, 24.0, 18.0, 15.0, 21.0]",24
203,6,6,"[19.0, 8.0, 21.0, 35.0, 17.0]",35
204,2,2,"[31.0, 21.0, 16.0, 16.0, 16.0]",31
205,5,5,"[22.0, 22.0, 25.0, 15.0, 16.0]",25
206,7,2,"[23.0, 21.0, 19.0, 21.0, 16.0]",23
207,7,4,"[14.0, 35.0, 17.0, 9.0, 25.0]",35
208,2,7,"[18.0, 16.0, 23.0, 19.0, 24.0]",24
209,5,2,"[38.0, 16.0, 20.0, 16.0, 10.0]",38
210,4,5,"[21.0, 19.0, 23.0, 21.0, 16.0]",23
211,5,6,"[24.0, 13.0, 24.0, 25.0, 14.0]",25
212,7,4,"[14.0, 25.0, 18.0, 22.0, 21.0]",25
213,5,4,"[22.0, 23.0, 19.0, 19.0, 17.0]",23
214,2,4,"[21.0, 24.0, 19.0, 18.0, 18.0]",24
215,2,2,"[35.0, 25.0, 13.0, 10.0, 17.0]",35
216,2,2,"[29.0, 13.0, 17.0, 22.0, 19.0]",29
217,7,2,"[24.0, 18.0, 23.0, 22.0, 13.0]",24
218,4,2,"[33.0, 16.0, 18.0, 12.0, 21.0]",33
219,5,4,"[19.0, 29.0, 12.0, 24.0, 16.0]",29
220,4,6,"[18.0, 16.0, 24.0, 25.0, 17.0]",25
221,6,6,"[21.0, 23.0, 15.0, 25.0, 16.0]",25
222,5,5,"[18.0, 19.0, 25.0, 15.0, 23.0]",25
223,6,4,"[20.0, 25.0, 17.0, 17.0, 21.0]",25
224,4,2,"[23.0, 15.0, 19.0, 23.0, 20.0]",23
225,4,6,"[22.0, 20.0, 15.0, 24.0, 19.0]",24
226,4,5,"[13.0, 17.0, 29.0, 15.0, 26.0]",29
227,7,5,"[15.0, 19.0, 33.0, 17.0, 16.0]",33
228,7,2,"[25.0, 16.0, 23.0, 12.0, 24.0]",25
229,5,5,"[21.0, 23.0, 24.0, 8.0, 24.0]",24
230,7,4,"[21.0, 32.0, 16.0, 12.0, 19.0]",32
231,6,2,"[26.0, 21.0, 18.0, 15.0, 20.0]",26
232,5,5,"[20.0, 20.0, 23.0, 16.0, 21.0]",23
233,4,4,"[22.0, 23.0, 17.0, 21.0, 17.0]",23
234,6,4,"[17.0, 25.0, 24.0, 21.0, 13.0]",25
235,5,5,"[16.0, 24.0, 28.0, 18.0, 14.0]",28
236,5,2,"[26.0, 19.0, 20.0, 17.0, 18.0]",26
237,5,5,"[21.0, 18.0, 25.0, 24.0, 12.0]",25
238,2,4,"[19.0, 33.0, 16.0, 12.0, 20.0]",33
239,2,2,"[31.0, 19.0, 20.0, 8.0, 22.0]",31
240,4,5,"[22.0, 23.0, 25.0, 14.0, 16.0]",25
241,6,4,"[21.0, 23.0, 16.0, 21.0, 19.0]",23
242,5,2,"[23.0, 21.0, 20.0, 19.0, 17.0]",23
243,4,2,"[25.0, 20.0, 15.0, 17.0, 23.0]",25
244,4,2,"[36.0, 18.0, 19.0, 14.0, 13.0]",36
245,7,5,"[18.0, 7.0, 29.0, 28.0, 18.0]",29
246,4,6,"[19.0, 21.0, 21.0, 23.0, 16.0]",23
247,5,4,"[21.0, 26.0, 26.0, 16.0, 11.0]",26
248,6,2,"[24.0, 22.0, 17.0, 19.0, 18.0]",24
249,6,4,"[22.0, 25.0, 15.0, 18.0, 20.0]",25
250,5,5,"[20.0, 19.0, 31.0, 10.0, 20.0]",31
251,5,5,"[24.0, 14.0, 28.0, 16.0, 18.0]",28
252,5,5,"[22.0, 17.0, 27.0, 21.0, 13.0]",27
253,7,2,"[27.0, 15.0, 14.0, 23.0, 21.0]",27
254,7,7,"[22.0, 13.0, 23.0, 14.0, 28.0]",28
255,5,5,"[22.0, 11.0, 26.0, 24.0, 17.0]",26
256,4,5,"[15.0, 20.0, 24.0, 21.0, 20.0]",24
257,6,2,"[23.0, 20.0, 21.0, 23.0, 13.0]",23
258,5,5,"[29.0, 15.0, 31.0, 7.0, 18.0]",31
259,6,7,"[22.0, 16.0, 21.0, 18.0, 23.0]",23
260,6,6,"[19.0, 16.0, 20.0, 28.0, 17.0]",28
261,6,2,"[25.0, 19.0, 21.0, 19.0, 16.0]",25
262,2,2,"[29.0, 21.0, 18.0, 20.0, 12.0]",29
263,7,4,"[23.0, 26.0, 17.0, 8.0, 26.0]",26
264,6,5,"[14.0, 25.0, 26.0, 14.0, 21.0]",26
265,7,6,"[18.0, 17.0, 22.0, 23.0, 20.0]",23
266,5,5,"[12.0, 27.0, 28.0, 19.0, 14.0]",28
267,6,6,"[21.0, 13.0, 19.0, 30.0, 17.0]",30
268,2,2,"[26.0, 16.0, 18.0, 24.0, 16.0]",26
269,5,5,"[19.0, 21.0, 35.0, 15.0, 10.0]",35
270,5,4,"[23.0, 24.0, 24.0, 16.0, 13.0]",24
271,5,2,"[31.0, 17.0, 30.0, 11.0, 11.0]",31
272,5,4,"[18.0, 25.0, 17.0, 25.0, 15.0]",25
273,4,7,"[18.0, 20.0, 22.0, 15.0, 25.0]",25
274,6,4,"[22.0, 26.0, 13.0, 23.0, 16.0]",26
275,4,5,"[17.0, 21.0, 27.0, 12.0, 23.0]",27
276,2,2,"[31.0, 20.0, 16.0, 19.0, 14.0]",31
277,7,7,"[21.0, 13.0, 22.0, 11.0, 33.0]",33
278,6,4,"[9.0, 33.0, 23.0, 12.0, 23.0]",33
279,2,5,"[22.0, 18.0, 23.0, 22.0, 15.0]",23
280,2,7,"[21.0, 19.0, 19.0, 19.0, 22.0]",22
281,7,2,"[28.0, 23.0, 12.0, 18.0, 19.0]",28
282,2,4,"[13.0, 28.0, 28.0, 12.0, 19.0]",28
283,6,5,"[23.0, 17.0, 28.0, 17.0, 15.0]",28
284,7,7,"[19.0, 19.0, 22.0, 9.0, 31.0]",31
285,6,7,"[19.0, 14.0, 22.0, 21.0, 24.0]",24
286,6,6,"[20.0, 20.0, 22.0, 28.0, 10.0]",28
287,7,2,"[28.0, 27.0, 20.0, 5.0, 20.0]",28
288,5,2,"[31.0, 16.0, 24.0, 14.0, 15.0]",31
289,4,2,"[26.0, 20.0, 16.0, 22.0, 16.0]",26
290,4,5,"[18.0, 22.0, 24.0, 22.0, 14.0]",24
291,4,6,"[18.0, 19.0, 18.0, 23.0, 22.0]",23
292,6,6,"[24.0, 12.0, 23.0, 25.0, 16.0]",25
293,2,2,"[28.0, 22.0, 24.0, 13.0, 13.0]",28
294,6,4,"[16.0, 27.0, 18.0, 25.0, 14.0]",27
295,4,5,"[20.0, 18.0, 27.0, 16.0, 19.0]",27
296,7,2,"[30.0, 22.0, 17.0, 19.0, 12.0]",30
297,5,5,"[12.0, 22.0, 27.0, 16.0, 23.0]",27
298,5,5,"[23.0, 18.0, 31.0, 12.0, 16.0]",31
299,2,2,"[26.0, 20.0, 15.0, 21.0, 18.0]",26
300,6,6,"[21.0, 16.0, 24.0, 26.0, 13.0]",26
301,4,6,"[15.0, 14.0, 20.0, 26.0, 25.0]",26
302,6,5,"[21.0, 14.0, 34.0, 20.0, 11.0]",34
303,5,4,"[19.0, 28.0, 19.0, 20.0, 14.0]",28
304,6,7,"[16.0, 17.0, 25.0, 14.0, 28.0]",28
305,6,2,"[26.0, 16.0, 23.0, 14.0, 21.0]",26
306,2,2,"[31.0, 12.0, 21.0, 20.0, 16.0]",31
307,7,2,"[24.0, 21.0, 20.0, 18.0, 17.0]",24
308,7,4,"[24.0, 31.0, 16.0, 13.0, 16.0]",31
309,2,2,"[26.0, 21.0, 21.0, 15.0, 17.0]",26
310,7,5,"[23.0, 22.0, 28.0, 3.0, 24.0]",28
311,4,4,"[14.0, 24.0, 19.0, 19.0, 24.0]",24
312,4,4,"[17.0, 22.0, 21.0, 21.0, 19.0]",22
313,2,4,"[25.0, 27.0, 15.0, 12.0, 21.0]",27
314,5,2,"[27.0, 17.0, 22.0, 17.0, 17.0]",27
315,6,4,"[18.0, 28.0, 18.0, 18.0, 18.0]",28
316,7,5,"[20.0, 20.0, 24.0, 18.0, 18.0]",24
317,6,6,"[14.0, 25.0, 15.0, 29.0, 17.0]",29
318,5,6,"[19.0, 20.0, 14.0, 27.0, 20.0]",27
319,5,2,"[27.0, 18.0, 17.0, 27.0, 11.0]",27
320,7,6,"[21.0, 15.0, 24.0, 25.0, 15.0]",25
321,4,2,"[24.0, 23.0, 21.0, 18.0, 14.0]",24
322,4,5,"[22.0, 20.0, 23.0, 20.0, 15.0]",23
323,5,5,"[20.0, 9.0, 30.0, 30.0, 11.0]",30
324,5,2,"[24.0, 22.0, 17.0, 21.0, 16.0]",24
325,6,6,"[22.0, 19.0, 19.0, 23.0, 17.0]",23
326,2,5,"[23.0, 14.0, 29.0, 17.0, 17.0]",29
327,4,7,"[20.0, 14.0, 19.0, 21.0, 26.0]",26
328,4,2,"[24.0, 22.0, 15.0, 15.0, 24.0]",24
329,7,7,"[16.0, 13.0, 27.0, 9.0, 35.0]",35
330,6,6,"[22.0, 24.0, 13.0, 29.0, 12.0]",29
331,6,6,"[17.0, 17.0, 22.0, 25.0, 19.0]",25
332,6,4,"[20.0, 27.0, 19.0, 18.0, 16.0]",27
333,2,6,"[19.0, 21.0, 20.0, 26.0, 14.0]",26
334,5,5,"[14.0, 16.0, 24.0, 23.0, 23.0]",24
335,6,6,"[20.0, 15.0, 25.0, 26.0, 14.0]",26
336,4,5,"[16.0, 21.0, 24.0, 17.0, 22.0]",24
337,6,2,"[24.0, 17.0, 18.0, 17.0, 24.0]",24
338,6,6,"[23.0, 13.0, 19.0, 34.0, 11.0]",34
339,2,2,"[34.0, 21.0, 16.0, 12.0, 17.0]",34
340,2,2,"[28.0, 22.0, 17.0, 15.0, 18.0]",28
341,7,4,"[19.0, 23.0, 22.0, 13.0, 23.0]",23
342,2,2,"[30.0, 19.0, 19.0, 19.0, 13.0]",30
343,7,5,"[16.0, 19.0, 27.0, 16.0, 22.0]",27
344,5,6,"[22.0, 17.0, 21.0, 26.0, 14.0]",26
345,7,2,"[28.0, 13.0, 17.0, 20.0, 22.0]",28
346,2,2,"[22.0, 20.0, 22.0, 14.0, 22.0]",22
347,4,5,"[16.0, 22.0, 24.0, 19.0, 19.0]",24
348,7,4,"[18.0, 29.0, 24.0, 16.0, 13.0]",29
349,4,5,"[17.0, 20.0, 30.0, 18.0, 15.0]",30
350,2,5,"[23.0, 22.0, 27.0, 12.0, 16.0]",27
351,6,7,"[15.0, 21.0, 21.0, 14.0, 29.0]",29
352,7,5,"[15.0, 17.0, 27.0, 18.0, 23.0]",27
353,4,2,"[25.0, 25.0, 23.0, 15.0, 12.0]",25
354,4,4,"[18.0, 31.0, 22.0, 11.0, 18.0]",31
355,4,6,"[20.0, 19.0, 19.0, 22.0, 20.0]",22
356,2,6,"[16.0, 13.0, 23.0, 24.0, 24.0]",24
357,6,6,"[23.0, 19.0, 16.0, 28.0, 14.0]",28
358,5,4,"[21.0, 31.0, 17.0, 10.0, 21.0]",31
359,4,5,"[20.0, 15.0, 29.0, 18.0, 18.0]",29
360,2,2,"[33.0, 16.0, 16.0, 11.0, 24.0]",33
361,7,6,"[20.0, 21.0, 17.0, 22.0, 20.0]",22
362,4,5,"[19.0, 15.0, 28.0, 24.0, 14.0]",28
363,4,2,"[29.0, 13.0, 27.0, 13.0, 18.0]",29
364,2,5,"[19.0, 21.0, 28.0, 15.0, 17.0]",28
365,7,5,"[14.0, 19.0, 34.0, 11.0, 22.0]",34
366,7,7,"[20.0, 19.0, 20.0, 11.0, 30.0]",30
367,7,2,"[25.0, 19.0, 19.0, 21.0, 16.0]",25
368,6,2,"[23.0, 21.0, 20.0, 22.0, 14.0]",23
369,6,5,"[18.0, 20.0, 23.0, 18.0, 21.0]",23
370,2,7,"[21.0, 17.0, 24.0, 13.0, 25.0]",25
371,5,5,"[14.0, 26.0, 33.0, 15.0, 12.0]",33
372,2,7,"[20.0, 19.0, 21.0, 17.0, 23.0]",23
373,2,5,"[20.0, 22.0, 26.0, 17.0, 15.0]",26
374,2,6,"[20.0, 21.0, 16.0, 22.0, 21.0]",22
375,6,5,"[18.0, 22.0, 29.0, 21.0, 10.0]",29
376,2,6,"[28.0, 16.0, 16.0, 31.0, 9.0]",31
377,6,2,"[36.0, 18.0, 14.0, 15.0, 17.0]",36
378,6,7,"[18.0, 20.0, 20.0, 19.0, 23.0]",23
379,2,2,"[27.0, 16.0, 19.0, 13.0, 25.0]",27
380,7,2,"[32.0, 24.0, 8.0, 21.0, 15.0]",32
381,5,5,"[25.0, 16.0, 28.0, 6.0, 25.0]",28
382,4,2,"[27.0, 23.0, 9.0, 21.0, 20.0]",27
383,6,2,"[25.0, 20.0, 17.0, 22.0, 16.0]",25
384,6,6,"[16.0, 26.0, 21.0, 27.0, 10.0]",27
385,4,5,"[17.0, 17.0, 28.0, 22.0, 16.0]",28
386,2,4,"[20.0, 28.0, 20.0, 6.0, 26.0]",28
387,2,5,"[18.0, 21.0, 23.0, 19.0, 19.0]",23
388,6,5,"[19.0, 24.0, 25.0, 18.0, 14.0]",25
389,5,6,"[22.0, 24.0, 16.0, 28.0, 10.0]",28
390,7,7,"[17.0, 20.0, 24.0, 14.0, 25.0]",25
391,6,6,"[23.0, 18.0, 20.0, 25.0, 14.0]",25
392,7,6,"[19.0, 19.0, 15.0, 32.0, 15.0]",32
393,6,2,"[22.0, 15.0, 19.0, 22.0, 22.0]",22
394,4,2,"[26.0, 24.0, 12.0, 24.0, 14.0]",26
395,7,7,"[28.0, 17.0, 18.0, 6.0, 31.0]",31
396,7,7,"[14.0, 21.0, 19.0, 17.0, 29.0]",29
397,4,6,"[16.0, 22.0, 22.0, 24.0, 16.0]",24
