,true_label,predicted_label,predict_vote,max_count
67,2,2,"[29.0, 18.0, 14.0, 27.0, 12.0]",29
68,6,4,"[22.0, 29.0, 15.0, 16.0, 18.0]",29
69,5,6,"[22.0, 19.0, 18.0, 25.0, 16.0]",25
70,6,6,"[26.0, 19.0, 10.0, 34.0, 11.0]",34
71,7,2,"[28.0, 26.0, 20.0, 8.0, 18.0]",28
72,6,6,"[22.0, 14.0, 18.0, 41.0, 5.0]",41
73,2,5,"[19.0, 15.0, 33.0, 19.0, 14.0]",33
74,5,6,"[14.0, 17.0, 26.0, 31.0, 12.0]",31
75,2,6,"[16.0, 15.0, 25.0, 37.0, 7.0]",37
76,6,6,"[15.0, 22.0, 20.0, 29.0, 14.0]",29
77,5,5,"[15.0, 23.0, 31.0, 21.0, 10.0]",31
78,2,4,"[28.0, 30.0, 16.0, 14.0, 12.0]",30
79,5,4,"[14.0, 31.0, 12.0, 20.0, 23.0]",31
80,4,2,"[24.0, 21.0, 17.0, 24.0, 14.0]",24
81,2,2,"[30.0, 16.0, 29.0, 10.0, 15.0]",30
82,6,6,"[19.0, 23.0, 16.0, 25.0, 17.0]",25
83,6,6,"[18.0, 23.0, 21.0, 27.0, 11.0]",27
84,4,2,"[23.0, 18.0, 22.0, 19.0, 18.0]",23
85,4,4,"[16.0, 28.0, 17.0, 22.0, 17.0]",28
86,5,6,"[15.0, 22.0, 15.0, 30.0, 18.0]",30
87,7,7,"[21.0, 15.0, 20.0, 17.0, 27.0]",27
88,5,4,"[22.0, 24.0, 20.0, 19.0, 15.0]",24
89,5,7,"[22.0, 15.0, 20.0, 15.0, 28.0]",28
90,2,6,"[23.0, 18.0, 16.0, 31.0, 12.0]",31
91,2,2,"[30.0, 13.0, 14.0, 18.0, 25.0]",30
92,6,6,"[25.0, 16.0, 14.0, 38.0, 7.0]",38
93,4,4,"[19.0, 24.0, 18.0, 20.0, 19.0]",24
94,5,2,"[28.0, 25.0, 12.0, 26.0, 9.0]",28
95,7,2,"[32.0, 13.0, 14.0, 24.0, 17.0]",32
96,2,4,"[20.0, 26.0, 16.0, 23.0, 15.0]",26
97,7,5,"[11.0, 12.0, 40.0, 4.0, 33.0]",40
98,5,2,"[25.0, 21.0, 18.0, 19.0, 17.0]",25
99,7,7,"[18.0, 23.0, 24.0, 6.0, 29.0]",29
100,5,4,"[23.0, 26.0, 24.0, 15.0, 12.0]",26
101,7,2,"[26.0, 26.0, 16.0, 23.0, 9.0]",26
102,7,5,"[17.0, 23.0, 25.0, 22.0, 13.0]",25
103,4,7,"[24.0, 15.0, 18.0, 18.0, 25.0]",25
104,5,2,"[31.0, 21.0, 19.0, 22.0, 7.0]",31
105,7,6,"[20.0, 24.0, 14.0, 28.0, 14.0]",28
106,2,2,"[27.0, 24.0, 18.0, 15.0, 16.0]",27
107,7,7,"[14.0, 21.0, 23.0, 14.0, 28.0]",28
108,6,2,"[30.0, 21.0, 19.0, 22.0, 8.0]",30
109,4,4,"[17.0, 28.0, 23.0, 23.0, 9.0]",28
110,6,6,"[15.0, 14.0, 17.0, 40.0, 14.0]",40
111,4,4,"[21.0, 33.0, 17.0, 18.0, 11.0]",33
112,7,2,"[24.0, 20.0, 23.0, 19.0, 14.0]",24
113,6,7,"[25.0, 15.0, 22.0, 11.0, 27.0]",27
114,5,4,"[17.0, 27.0, 22.0, 15.0, 19.0]",27
115,5,5,"[19.0, 19.0, 31.0, 13.0, 18.0]",31
116,4,6,"[16.0, 21.0, 11.0, 43.0, 9.0]",43
117,5,6,"[19.0, 24.0, 15.0, 25.0, 17.0]",25
118,5,2,"[27.0, 22.0, 19.0, 16.0, 16.0]",27
119,2,6,"[23.0, 16.0, 24.0, 25.0, 12.0]",25
120,2,2,"[28.0, 16.0, 17.0, 26.0, 13.0]",28
121,5,2,"[28.0, 17.0, 20.0, 11.0, 24.0]",28
122,4,4,"[23.0, 25.0, 16.0, 14.0, 22.0]",25
123,5,7,"[20.0, 19.0, 19.0, 14.0, 28.0]",28
124,7,2,"[28.0, 17.0, 14.0, 24.0, 17.0]",28
125,2,2,"[35.0, 13.0, 20.0, 23.0, 9.0]",35
126,4,4,"[21.0, 31.0, 13.0, 18.0, 17.0]",31
127,7,6,"[19.0, 18.0, 17.0, 27.0, 19.0]",27
128,2,4,"[26.0, 30.0, 16.0, 15.0, 13.0]",30
129,6,4,"[23.0, 28.0, 16.0, 28.0, 5.0]",28
130,5,4,"[21.0, 28.0, 19.0, 13.0, 19.0]",28
131,4,7,"[22.0, 17.0, 20.0, 11.0, 30.0]",30
132,6,6,"[21.0, 23.0, 18.0, 24.0, 14.0]",24
133,7,4,"[26.0, 27.0, 17.0, 9.0, 21.0]",27
134,2,2,"[24.0, 18.0, 18.0, 23.0, 17.0]",24
135,6,6,"[15.0, 23.0, 17.0, 34.0, 11.0]",34
136,4,4,"[22.0, 24.0, 15.0, 23.0, 16.0]",24
137,6,6,"[20.0, 24.0, 20.0, 31.0, 5.0]",31
138,6,6,"[20.0, 18.0, 16.0, 34.0, 12.0]",34
139,6,5,"[19.0, 19.0, 23.0, 19.0, 20.0]",23
140,6,6,"[17.0, 25.0, 18.0, 27.0, 13.0]",27
141,2,2,"[32.0, 23.0, 17.0, 17.0, 11.0]",32
142,6,4,"[20.0, 30.0, 13.0, 25.0, 12.0]",30
143,2,4,"[26.0, 27.0, 16.0, 19.0, 12.0]",27
144,6,4,"[14.0, 28.0, 16.0, 27.0, 15.0]",28
145,6,6,"[18.0, 21.0, 23.0, 32.0, 6.0]",32
146,4,2,"[25.0, 21.0, 21.0, 13.0, 20.0]",25
147,7,4,"[21.0, 24.0, 24.0, 21.0, 10.0]",24
148,7,6,"[19.0, 20.0, 16.0, 27.0, 18.0]",27
149,5,4,"[11.0, 29.0, 11.0, 25.0, 24.0]",29
150,5,2,"[26.0, 20.0, 16.0, 25.0, 13.0]",26
151,5,5,"[13.0, 18.0, 34.0, 28.0, 7.0]",34
152,2,6,"[17.0, 22.0, 9.0, 42.0, 10.0]",42
153,4,6,"[13.0, 18.0, 22.0, 33.0, 14.0]",33
154,7,2,"[29.0, 18.0, 19.0, 16.0, 18.0]",29
155,5,5,"[20.0, 23.0, 24.0, 18.0, 15.0]",24
156,4,4,"[22.0, 32.0, 16.0, 23.0, 7.0]",32
157,6,2,"[28.0, 15.0, 18.0, 23.0, 16.0]",28
158,6,4,"[20.0, 26.0, 16.0, 21.0, 17.0]",26
159,6,6,"[22.0, 24.0, 11.0, 29.0, 14.0]",29
160,7,4,"[13.0, 23.0, 19.0, 22.0, 23.0]",23
161,2,2,"[25.0, 24.0, 18.0, 19.0, 14.0]",25
162,6,2,"[22.0, 19.0, 20.0, 20.0, 19.0]",22
163,2,4,"[23.0, 27.0, 14.0, 22.0, 14.0]",27
164,5,4,"[23.0, 26.0, 18.0, 19.0, 14.0]",26
165,5,5,"[17.0, 24.0, 25.0, 21.0, 13.0]",25
166,4,7,"[26.0, 18.0, 18.0, 11.0, 27.0]",27
167,6,5,"[19.0, 21.0, 25.0, 17.0, 18.0]",25
168,2,2,"[30.0, 22.0, 26.0, 11.0, 11.0]",30
169,2,6,"[17.0, 25.0, 19.0, 26.0, 13.0]",26
170,7,7,"[23.0, 14.0, 15.0, 23.0, 25.0]",25
171,2,4,"[12.0, 32.0, 15.0, 20.0, 21.0]",32
172,5,5,"[19.0, 12.0, 36.0, 21.0, 12.0]",36
173,4,4,"[19.0, 27.0, 24.0, 15.0, 15.0]",27
174,4,2,"[27.0, 21.0, 22.0, 17.0, 13.0]",27
175,7,2,"[27.0, 21.0, 8.0, 20.0, 24.0]",27
176,4,2,"[28.0, 19.0, 16.0, 12.0, 25.0]",28
177,2,6,"[23.0, 16.0, 21.0, 29.0, 11.0]",29
178,7,2,"[28.0, 19.0, 18.0, 15.0, 20.0]",28
179,7,2,"[31.0, 21.0, 12.0, 27.0, 9.0]",31
180,6,6,"[17.0, 15.0, 28.0, 31.0, 9.0]",31
181,6,6,"[22.0, 12.0, 16.0, 37.0, 13.0]",37
182,2,6,"[26.0, 17.0, 13.0, 31.0, 13.0]",31
183,7,6,"[22.0, 20.0, 12.0, 24.0, 22.0]",24
184,2,6,"[17.0, 23.0, 16.0, 26.0, 18.0]",26
185,2,5,"[28.0, 16.0, 31.0, 10.0, 15.0]",31
186,5,2,"[31.0, 25.0, 17.0, 11.0, 16.0]",31
187,2,6,"[30.0, 20.0, 8.0, 31.0, 11.0]",31
188,6,6,"[17.0, 23.0, 14.0, 31.0, 15.0]",31
189,2,6,"[20.0, 8.0, 25.0, 31.0, 16.0]",31
190,6,6,"[15.0, 27.0, 12.0, 30.0, 16.0]",30
191,2,2,"[26.0, 20.0, 24.0, 10.0, 20.0]",26
192,7,2,"[31.0, 17.0, 12.0, 25.0, 15.0]",31
193,4,6,"[24.0, 21.0, 21.0, 26.0, 8.0]",26
194,2,2,"[29.0, 19.0, 22.0, 19.0, 11.0]",29
195,7,4,"[22.0, 30.0, 8.0, 28.0, 12.0]",30
196,6,4,"[22.0, 32.0, 13.0, 22.0, 11.0]",32
197,7,5,"[15.0, 16.0, 27.0, 26.0, 16.0]",27
198,7,4,"[16.0, 30.0, 17.0, 24.0, 13.0]",30
199,4,2,"[37.0, 19.0, 16.0, 17.0, 11.0]",37
200,5,4,"[15.0, 30.0, 12.0, 20.0, 23.0]",30
201,2,2,"[33.0, 19.0, 15.0, 25.0, 8.0]",33
202,4,6,"[18.0, 22.0, 20.0, 25.0, 15.0]",25
203,6,6,"[17.0, 20.0, 19.0, 24.0, 20.0]",24
204,2,4,"[16.0, 28.0, 17.0, 17.0, 22.0]",28
205,5,4,"[19.0, 30.0, 20.0, 14.0, 17.0]",30
206,7,6,"[25.0, 16.0, 19.0, 27.0, 13.0]",27
207,7,4,"[22.0, 26.0, 16.0, 12.0, 24.0]",26
208,2,2,"[27.0, 19.0, 17.0, 19.0, 18.0]",27
209,5,4,"[25.0, 28.0, 23.0, 16.0, 8.0]",28
210,4,2,"[24.0, 20.0, 21.0, 20.0, 15.0]",24
211,5,6,"[16.0, 21.0, 24.0, 27.0, 12.0]",27
212,7,4,"[25.0, 26.0, 14.0, 19.0, 16.0]",26
213,5,4,"[23.0, 25.0, 17.0, 23.0, 12.0]",25
214,2,4,"[25.0, 28.0, 18.0, 13.0, 16.0]",28
215,2,2,"[32.0, 28.0, 13.0, 14.0, 13.0]",32
216,2,7,"[15.0, 19.0, 22.0, 19.0, 25.0]",25
217,7,6,"[16.0, 18.0, 20.0, 29.0, 17.0]",29
218,4,2,"[28.0, 22.0, 13.0, 25.0, 12.0]",28
219,5,4,"[19.0, 32.0, 14.0, 20.0, 15.0]",32
220,4,4,"[22.0, 28.0, 17.0, 22.0, 11.0]",28
221,6,6,"[23.0, 13.0, 18.0, 31.0, 15.0]",31
222,5,5,"[14.0, 28.0, 31.0, 13.0, 14.0]",31
223,6,6,"[21.0, 23.0, 14.0, 28.0, 14.0]",28
224,4,4,"[20.0, 27.0, 19.0, 19.0, 15.0]",27
225,4,2,"[27.0, 19.0, 12.0, 22.0, 20.0]",27
226,4,4,"[14.0, 29.0, 16.0, 28.0, 13.0]",29
227,7,5,"[15.0, 20.0, 30.0, 16.0, 19.0]",30
228,7,4,"[18.0, 28.0, 19.0, 15.0, 20.0]",28
229,5,5,"[23.0, 13.0, 26.0, 14.0, 24.0]",26
230,7,4,"[19.0, 26.0, 21.0, 8.0, 26.0]",26
231,6,6,"[25.0, 24.0, 11.0, 28.0, 12.0]",28
232,5,2,"[24.0, 22.0, 18.0, 12.0, 24.0]",24
233,4,2,"[23.0, 21.0, 19.0, 21.0, 16.0]",23
234,6,6,"[14.0, 19.0, 24.0, 27.0, 16.0]",27
235,5,6,"[20.0, 21.0, 19.0, 25.0, 15.0]",25
236,5,2,"[29.0, 24.0, 10.0, 25.0, 12.0]",29
237,5,4,"[18.0, 24.0, 20.0, 22.0, 16.0]",24
238,2,2,"[27.0, 17.0, 26.0, 12.0, 18.0]",27
239,2,5,"[17.0, 22.0, 31.0, 12.0, 18.0]",31
240,4,6,"[20.0, 23.0, 21.0, 26.0, 10.0]",26
241,6,6,"[20.0, 19.0, 14.0, 28.0, 19.0]",28
242,5,5,"[21.0, 22.0, 23.0, 21.0, 13.0]",23
243,4,6,"[16.0, 26.0, 22.0, 28.0, 8.0]",28
244,4,2,"[33.0, 23.0, 11.0, 15.0, 18.0]",33
245,7,6,"[20.0, 16.0, 23.0, 24.0, 17.0]",24
246,4,4,"[16.0, 34.0, 14.0, 24.0, 12.0]",34
247,5,2,"[25.0, 24.0, 19.0, 23.0, 9.0]",25
248,6,6,"[24.0, 21.0, 8.0, 36.0, 11.0]",36
249,6,5,"[13.0, 25.0, 26.0, 23.0, 13.0]",26
250,5,5,"[21.0, 20.0, 26.0, 10.0, 23.0]",26
251,5,5,"[28.0, 11.0, 31.0, 15.0, 15.0]",31
252,5,5,"[15.0, 23.0, 29.0, 23.0, 10.0]",29
253,7,2,"[27.0, 21.0, 13.0, 23.0, 16.0]",27
254,7,7,"[11.0, 17.0, 24.0, 23.0, 25.0]",25
255,5,5,"[17.0, 19.0, 29.0, 25.0, 10.0]",29
256,4,6,"[26.0, 23.0, 12.0, 27.0, 12.0]",27
257,6,6,"[18.0, 28.0, 15.0, 33.0, 6.0]",33
258,5,2,"[29.0, 20.0, 21.0, 13.0, 17.0]",29
259,6,6,"[19.0, 17.0, 17.0, 36.0, 11.0]",36
260,6,6,"[20.0, 14.0, 14.0, 36.0, 16.0]",36
261,6,2,"[24.0, 21.0, 18.0, 22.0, 15.0]",24
262,2,6,"[21.0, 18.0, 16.0, 30.0, 15.0]",30
263,7,4,"[16.0, 24.0, 19.0, 20.0, 21.0]",24
264,6,6,"[19.0, 18.0, 15.0, 27.0, 21.0]",27
265,7,4,"[22.0, 25.0, 17.0, 24.0, 12.0]",25
266,5,6,"[22.0, 17.0, 23.0, 26.0, 12.0]",26
267,6,6,"[18.0, 17.0, 16.0, 32.0, 17.0]",32
268,2,6,"[22.0, 19.0, 15.0, 24.0, 20.0]",24
269,5,6,"[18.0, 17.0, 28.0, 29.0, 8.0]",29
270,5,2,"[24.0, 24.0, 22.0, 8.0, 22.0]",24
271,5,2,"[27.0, 18.0, 22.0, 9.0, 24.0]",27
272,5,4,"[17.0, 24.0, 19.0, 17.0, 23.0]",24
273,4,4,"[21.0, 25.0, 20.0, 19.0, 15.0]",25
274,6,2,"[26.0, 17.0, 18.0, 22.0, 17.0]",26
275,4,4,"[26.0, 34.0, 16.0, 10.0, 14.0]",34
276,2,2,"[28.0, 18.0, 12.0, 17.0, 25.0]",28
277,7,7,"[12.0, 27.0, 18.0, 9.0, 34.0]",34
278,6,4,"[15.0, 25.0, 14.0, 21.0, 25.0]",25
279,2,5,"[22.0, 15.0, 25.0, 22.0, 16.0]",25
280,2,6,"[13.0, 25.0, 23.0, 27.0, 12.0]",27
281,7,4,"[19.0, 27.0, 15.0, 24.0, 15.0]",27
282,2,2,"[23.0, 22.0, 20.0, 12.0, 23.0]",23
283,6,2,"[25.0, 21.0, 13.0, 23.0, 18.0]",25
284,7,7,"[23.0, 19.0, 18.0, 5.0, 35.0]",35
285,6,7,"[17.0, 18.0, 21.0, 18.0, 26.0]",26
286,6,4,"[18.0, 26.0, 17.0, 26.0, 13.0]",26
287,7,2,"[29.0, 19.0, 19.0, 9.0, 24.0]",29
288,5,2,"[29.0, 22.0, 13.0, 21.0, 15.0]",29
289,4,6,"[26.0, 20.0, 16.0, 27.0, 11.0]",27
290,4,6,"[20.0, 15.0, 21.0, 36.0, 8.0]",36
291,4,4,"[11.0, 29.0, 24.0, 23.0, 13.0]",29
292,6,6,"[21.0, 17.0, 15.0, 26.0, 21.0]",26
293,2,2,"[35.0, 24.0, 16.0, 11.0, 14.0]",35
294,6,6,"[20.0, 15.0, 11.0, 41.0, 13.0]",41
295,4,2,"[25.0, 21.0, 19.0, 15.0, 20.0]",25
296,7,6,"[21.0, 22.0, 10.0, 26.0, 21.0]",26
297,5,6,"[11.0, 28.0, 13.0, 29.0, 19.0]",29
298,5,2,"[34.0, 19.0, 20.0, 18.0, 9.0]",34
299,2,5,"[20.0, 22.0, 24.0, 19.0, 15.0]",24
300,6,5,"[19.0, 12.0, 32.0, 31.0, 6.0]",32
301,4,7,"[17.0, 21.0, 13.0, 24.0, 25.0]",25
302,6,6,"[19.0, 15.0, 21.0, 31.0, 14.0]",31
303,5,4,"[16.0, 25.0, 20.0, 25.0, 14.0]",25
304,6,7,"[15.0, 21.0, 13.0, 20.0, 31.0]",31
305,6,6,"[21.0, 14.0, 19.0, 34.0, 12.0]",34
306,2,2,"[28.0, 18.0, 21.0, 16.0, 17.0]",28
307,7,2,"[21.0, 21.0, 16.0, 21.0, 21.0]",21
308,7,6,"[23.0, 17.0, 11.0, 29.0, 20.0]",29
309,2,2,"[30.0, 20.0, 23.0, 10.0, 17.0]",30
310,7,7,"[26.0, 22.0, 16.0, 6.0, 30.0]",30
311,4,4,"[18.0, 26.0, 16.0, 24.0, 16.0]",26
312,4,4,"[18.0, 32.0, 14.0, 20.0, 16.0]",32
313,2,5,"[17.0, 19.0, 23.0, 19.0, 22.0]",23
314,5,2,"[27.0, 22.0, 22.0, 9.0, 20.0]",27
315,6,6,"[24.0, 21.0, 17.0, 31.0, 7.0]",31
316,7,6,"[23.0, 26.0, 9.0, 27.0, 15.0]",27
317,6,4,"[25.0, 26.0, 16.0, 20.0, 13.0]",26
318,5,6,"[22.0, 12.0, 16.0, 37.0, 13.0]",37
319,5,6,"[19.0, 25.0, 16.0, 32.0, 8.0]",32
320,7,5,"[14.0, 22.0, 25.0, 18.0, 21.0]",25
321,4,4,"[25.0, 27.0, 20.0, 15.0, 13.0]",27
322,4,4,"[27.0, 29.0, 25.0, 8.0, 11.0]",29
323,5,6,"[18.0, 23.0, 23.0, 25.0, 11.0]",25
324,5,4,"[17.0, 28.0, 18.0, 22.0, 15.0]",28
325,6,6,"[23.0, 14.0, 21.0, 27.0, 15.0]",27
326,2,4,"[28.0, 30.0, 21.0, 12.0, 9.0]",30
327,4,4,"[17.0, 28.0, 17.0, 24.0, 14.0]",28
328,4,4,"[22.0, 24.0, 24.0, 10.0, 20.0]",24
329,7,7,"[21.0, 15.0, 15.0, 7.0, 42.0]",42
330,6,6,"[17.0, 17.0, 16.0, 48.0, 2.0]",48
331,6,6,"[18.0, 22.0, 15.0, 27.0, 18.0]",27
332,6,4,"[22.0, 26.0, 18.0, 20.0, 14.0]",26
333,2,6,"[29.0, 17.0, 14.0, 35.0, 5.0]",35
334,5,6,"[22.0, 23.0, 16.0, 29.0, 10.0]",29
335,6,6,"[20.0, 18.0, 15.0, 37.0, 10.0]",37
336,4,4,"[18.0, 32.0, 18.0, 9.0, 23.0]",32
337,6,5,"[24.0, 19.0, 26.0, 16.0, 15.0]",26
338,6,6,"[28.0, 14.0, 13.0, 30.0, 15.0]",30
339,2,2,"[28.0, 23.0, 14.0, 20.0, 15.0]",28
340,2,2,"[30.0, 13.0, 28.0, 14.0, 15.0]",30
341,7,7,"[24.0, 17.0, 16.0, 18.0, 25.0]",25
342,2,6,"[21.0, 23.0, 11.0, 28.0, 17.0]",28
343,7,6,"[16.0, 16.0, 23.0, 24.0, 21.0]",24
344,5,4,"[17.0, 24.0, 18.0, 21.0, 20.0]",24
345,7,6,"[22.0, 23.0, 16.0, 25.0, 14.0]",25
346,2,4,"[18.0, 36.0, 10.0, 23.0, 13.0]",36
347,4,6,"[13.0, 14.0, 28.0, 29.0, 16.0]",29
348,7,2,"[26.0, 20.0, 16.0, 26.0, 12.0]",26
349,4,5,"[21.0, 19.0, 24.0, 20.0, 16.0]",24
350,2,2,"[31.0, 27.0, 16.0, 14.0, 12.0]",31
351,6,2,"[27.0, 18.0, 15.0, 15.0, 25.0]",27
352,7,7,"[20.0, 17.0, 19.0, 21.0, 23.0]",23
353,4,2,"[29.0, 17.0, 20.0, 18.0, 16.0]",29
354,4,4,"[18.0, 37.0, 16.0, 5.0, 24.0]",37
355,4,6,"[20.0, 21.0, 17.0, 22.0, 20.0]",22
356,2,6,"[17.0, 15.0, 20.0, 31.0, 17.0]",31
357,6,6,"[20.0, 19.0, 17.0, 24.0, 20.0]",24
358,5,7,"[23.0, 21.0, 15.0, 14.0, 27.0]",27
359,4,6,"[14.0, 24.0, 19.0, 29.0, 14.0]",29
360,2,2,"[44.0, 18.0, 12.0, 7.0, 19.0]",44
361,7,5,"[20.0, 17.0, 22.0, 21.0, 20.0]",22
362,4,2,"[33.0, 27.0, 12.0, 18.0, 10.0]",33
363,4,2,"[37.0, 10.0, 20.0, 14.0, 19.0]",37
364,2,6,"[14.0, 22.0, 19.0, 33.0, 12.0]",33
365,7,6,"[16.0, 18.0, 23.0, 24.0, 19.0]",24
366,7,5,"[21.0, 16.0, 26.0, 14.0, 23.0]",26
367,7,6,"[22.0, 22.0, 12.0, 28.0, 16.0]",28
368,6,4,"[14.0, 28.0, 12.0, 28.0, 18.0]",28
369,6,6,"[16.0, 19.0, 13.0, 33.0, 19.0]",33
370,2,2,"[26.0, 19.0, 18.0, 14.0, 23.0]",26
371,5,4,"[21.0, 33.0, 24.0, 14.0, 8.0]",33
372,2,6,"[16.0, 25.0, 11.0, 35.0, 13.0]",35
373,2,2,"[26.0, 20.0, 12.0, 16.0, 26.0]",26
374,2,6,"[12.0, 22.0, 21.0, 28.0, 17.0]",28
375,6,6,"[23.0, 25.0, 8.0, 35.0, 9.0]",35
376,2,6,"[25.0, 17.0, 15.0, 32.0, 11.0]",32
377,6,2,"[33.0, 25.0, 14.0, 15.0, 13.0]",33
378,6,7,"[18.0, 21.0, 16.0, 15.0, 30.0]",30
379,2,2,"[37.0, 26.0, 8.0, 11.0, 18.0]",37
380,7,2,"[24.0, 16.0, 22.0, 19.0, 19.0]",24
381,5,2,"[26.0, 15.0, 26.0, 12.0, 21.0]",26
382,4,2,"[30.0, 21.0, 12.0, 20.0, 17.0]",30
383,6,6,"[17.0, 15.0, 24.0, 37.0, 7.0]",37
384,6,6,"[17.0, 18.0, 10.0, 47.0, 8.0]",47
385,4,4,"[16.0, 30.0, 14.0, 25.0, 15.0]",30
386,2,4,"[19.0, 27.0, 18.0, 15.0, 21.0]",27
387,2,5,"[24.0, 16.0, 29.0, 9.0, 22.0]",29
388,6,5,"[17.0, 20.0, 26.0, 25.0, 12.0]",26
389,5,4,"[16.0, 29.0, 23.0, 16.0, 16.0]",29
390,7,4,"[16.0, 29.0, 17.0, 14.0, 24.0]",29
391,6,2,"[26.0, 20.0, 13.0, 19.0, 22.0]",26
392,7,6,"[21.0, 27.0, 10.0, 39.0, 3.0]",39
393,6,2,"[25.0, 16.0, 19.0, 21.0, 19.0]",25
394,4,5,"[22.0, 17.0, 25.0, 17.0, 19.0]",25
395,7,7,"[27.0, 24.0, 14.0, 7.0, 28.0]",28
396,7,2,"[25.0, 24.0, 17.0, 11.0, 23.0]",25
397,4,2,"[33.0, 15.0, 16.0, 22.0, 14.0]",33
