,true_label,predicted_label,predict_vote,max_count
47,6,5,"[19.0, 17.0, 24.0, 19.0, 21.0]",24
48,6,4,"[20.0, 23.0, 13.0, 21.0, 23.0]",23
49,7,2,"[29.0, 24.0, 14.0, 19.0, 14.0]",29
50,4,4,"[21.0, 32.0, 20.0, 13.0, 14.0]",32
51,5,4,"[18.0, 27.0, 14.0, 21.0, 20.0]",27
52,6,2,"[29.0, 9.0, 26.0, 21.0, 15.0]",29
53,6,6,"[17.0, 23.0, 21.0, 26.0, 13.0]",26
54,7,5,"[10.0, 11.0, 33.0, 28.0, 18.0]",33
55,4,2,"[26.0, 18.0, 16.0, 22.0, 18.0]",26
56,6,2,"[29.0, 21.0, 18.0, 19.0, 13.0]",29
57,2,2,"[22.0, 22.0, 20.0, 22.0, 14.0]",22
58,4,2,"[25.0, 14.0, 24.0, 23.0, 14.0]",25
59,2,5,"[22.0, 19.0, 27.0, 22.0, 10.0]",27
60,7,5,"[21.0, 14.0, 28.0, 17.0, 20.0]",28
61,2,2,"[24.0, 18.0, 17.0, 20.0, 21.0]",24
62,5,4,"[14.0, 26.0, 24.0, 12.0, 24.0]",26
63,2,2,"[24.0, 22.0, 14.0, 23.0, 17.0]",24
64,4,2,"[26.0, 23.0, 17.0, 19.0, 15.0]",26
65,2,6,"[19.0, 23.0, 16.0, 27.0, 15.0]",27
66,7,2,"[28.0, 25.0, 17.0, 19.0, 11.0]",28
67,2,4,"[17.0, 28.0, 14.0, 25.0, 16.0]",28
68,6,6,"[25.0, 19.0, 11.0, 29.0, 16.0]",29
69,5,5,"[18.0, 25.0, 30.0, 16.0, 11.0]",30
70,6,2,"[25.0, 21.0, 16.0, 22.0, 16.0]",25
71,7,2,"[36.0, 19.0, 12.0, 22.0, 11.0]",36
72,6,6,"[24.0, 20.0, 10.0, 32.0, 14.0]",32
73,2,5,"[15.0, 22.0, 25.0, 25.0, 13.0]",25
74,5,6,"[13.0, 16.0, 23.0, 35.0, 13.0]",35
75,2,5,"[22.0, 14.0, 33.0, 23.0, 8.0]",33
76,6,6,"[21.0, 22.0, 15.0, 23.0, 19.0]",23
77,5,5,"[20.0, 18.0, 30.0, 19.0, 13.0]",30
78,2,2,"[32.0, 17.0, 14.0, 22.0, 15.0]",32
79,5,4,"[20.0, 22.0, 21.0, 22.0, 15.0]",22
80,4,2,"[26.0, 15.0, 17.0, 16.0, 26.0]",26
81,2,2,"[31.0, 16.0, 16.0, 16.0, 21.0]",31
82,6,6,"[24.0, 16.0, 18.0, 32.0, 10.0]",32
83,6,5,"[22.0, 21.0, 23.0, 22.0, 12.0]",23
84,4,7,"[22.0, 21.0, 17.0, 12.0, 28.0]",28
85,4,6,"[25.0, 21.0, 8.0, 30.0, 16.0]",30
86,5,2,"[28.0, 17.0, 17.0, 19.0, 19.0]",28
87,7,2,"[27.0, 24.0, 7.0, 22.0, 20.0]",27
88,5,2,"[30.0, 21.0, 18.0, 17.0, 14.0]",30
89,5,2,"[28.0, 24.0, 12.0, 20.0, 16.0]",28
90,2,5,"[17.0, 19.0, 25.0, 24.0, 15.0]",25
91,2,2,"[24.0, 18.0, 21.0, 18.0, 19.0]",24
92,6,6,"[17.0, 18.0, 19.0, 33.0, 13.0]",33
93,4,2,"[27.0, 18.0, 19.0, 19.0, 17.0]",27
94,5,6,"[19.0, 22.0, 14.0, 23.0, 22.0]",23
95,7,4,"[15.0, 25.0, 19.0, 21.0, 20.0]",25
96,2,4,"[19.0, 28.0, 21.0, 14.0, 18.0]",28
97,7,5,"[11.0, 10.0, 39.0, 5.0, 35.0]",39
98,5,7,"[20.0, 17.0, 20.0, 15.0, 28.0]",28
99,7,2,"[29.0, 17.0, 20.0, 9.0, 25.0]",29
100,5,4,"[16.0, 26.0, 21.0, 19.0, 18.0]",26
101,7,7,"[23.0, 16.0, 17.0, 14.0, 30.0]",30
102,7,2,"[24.0, 24.0, 19.0, 14.0, 19.0]",24
103,4,6,"[17.0, 19.0, 14.0, 25.0, 25.0]",25
104,5,2,"[27.0, 13.0, 20.0, 21.0, 19.0]",27
105,7,6,"[29.0, 16.0, 15.0, 33.0, 7.0]",33
106,2,7,"[22.0, 16.0, 21.0, 16.0, 25.0]",25
107,7,7,"[20.0, 25.0, 21.0, 8.0, 26.0]",26
108,6,2,"[26.0, 16.0, 24.0, 23.0, 11.0]",26
109,4,5,"[25.0, 14.0, 26.0, 20.0, 15.0]",26
110,6,5,"[25.0, 14.0, 26.0, 15.0, 20.0]",26
111,4,2,"[29.0, 25.0, 17.0, 14.0, 15.0]",29
112,7,5,"[21.0, 20.0, 22.0, 22.0, 15.0]",22
113,6,7,"[21.0, 23.0, 16.0, 12.0, 28.0]",28
114,5,4,"[17.0, 29.0, 20.0, 17.0, 17.0]",29
115,5,5,"[22.0, 18.0, 30.0, 14.0, 16.0]",30
116,4,2,"[26.0, 19.0, 18.0, 22.0, 15.0]",26
117,5,4,"[25.0, 30.0, 16.0, 21.0, 8.0]",30
118,5,2,"[27.0, 25.0, 15.0, 21.0, 12.0]",27
119,2,2,"[24.0, 22.0, 17.0, 18.0, 19.0]",24
120,2,6,"[24.0, 15.0, 19.0, 29.0, 13.0]",29
121,5,2,"[25.0, 20.0, 15.0, 16.0, 24.0]",25
122,4,6,"[21.0, 25.0, 13.0, 29.0, 12.0]",29
123,5,5,"[24.0, 23.0, 26.0, 8.0, 19.0]",26
124,7,2,"[22.0, 20.0, 20.0, 18.0, 20.0]",22
125,2,2,"[26.0, 17.0, 20.0, 20.0, 17.0]",26
126,4,2,"[25.0, 22.0, 25.0, 10.0, 18.0]",25
127,7,5,"[19.0, 18.0, 25.0, 17.0, 21.0]",25
128,2,4,"[23.0, 29.0, 15.0, 13.0, 20.0]",29
129,6,2,"[32.0, 17.0, 19.0, 26.0, 6.0]",32
130,5,7,"[20.0, 21.0, 19.0, 12.0, 28.0]",28
131,4,2,"[26.0, 24.0, 14.0, 15.0, 21.0]",26
132,6,2,"[25.0, 18.0, 14.0, 22.0, 21.0]",25
133,7,4,"[21.0, 29.0, 21.0, 6.0, 23.0]",29
134,2,2,"[28.0, 25.0, 13.0, 22.0, 12.0]",28
135,6,2,"[25.0, 17.0, 18.0, 25.0, 15.0]",25
136,4,5,"[23.0, 22.0, 25.0, 12.0, 18.0]",25
137,6,6,"[17.0, 19.0, 14.0, 26.0, 24.0]",26
138,6,6,"[18.0, 23.0, 18.0, 26.0, 15.0]",26
139,6,6,"[15.0, 23.0, 16.0, 25.0, 21.0]",25
140,6,4,"[22.0, 24.0, 14.0, 17.0, 23.0]",24
141,2,2,"[28.0, 21.0, 19.0, 19.0, 13.0]",28
142,6,4,"[22.0, 25.0, 22.0, 21.0, 10.0]",25
143,2,2,"[24.0, 21.0, 23.0, 9.0, 23.0]",24
144,6,6,"[20.0, 22.0, 19.0, 26.0, 13.0]",26
145,6,6,"[18.0, 19.0, 19.0, 25.0, 19.0]",25
146,4,2,"[27.0, 16.0, 10.0, 21.0, 26.0]",27
147,7,5,"[18.0, 19.0, 22.0, 22.0, 19.0]",22
148,7,4,"[25.0, 29.0, 17.0, 12.0, 17.0]",29
149,5,2,"[25.0, 20.0, 16.0, 20.0, 19.0]",25
150,5,2,"[26.0, 24.0, 17.0, 14.0, 19.0]",26
151,5,5,"[21.0, 17.0, 28.0, 20.0, 14.0]",28
152,2,6,"[19.0, 25.0, 13.0, 32.0, 11.0]",32
153,4,6,"[24.0, 11.0, 24.0, 29.0, 12.0]",29
154,7,2,"[36.0, 19.0, 13.0, 21.0, 11.0]",36
155,5,2,"[22.0, 22.0, 18.0, 18.0, 20.0]",22
156,4,7,"[21.0, 19.0, 18.0, 18.0, 24.0]",24
157,6,2,"[23.0, 17.0, 22.0, 23.0, 15.0]",23
158,6,6,"[19.0, 24.0, 12.0, 25.0, 20.0]",25
159,6,2,"[37.0, 17.0, 17.0, 17.0, 12.0]",37
160,7,6,"[22.0, 22.0, 11.0, 23.0, 22.0]",23
161,2,4,"[22.0, 31.0, 21.0, 13.0, 13.0]",31
162,6,5,"[19.0, 19.0, 28.0, 19.0, 15.0]",28
163,2,2,"[35.0, 22.0, 13.0, 19.0, 11.0]",35
164,5,4,"[13.0, 25.0, 20.0, 23.0, 19.0]",25
165,5,2,"[30.0, 18.0, 23.0, 16.0, 13.0]",30
166,4,2,"[28.0, 28.0, 10.0, 17.0, 17.0]",28
167,6,2,"[24.0, 22.0, 18.0, 22.0, 14.0]",24
168,2,2,"[35.0, 20.0, 14.0, 14.0, 17.0]",35
169,2,2,"[26.0, 23.0, 19.0, 15.0, 17.0]",26
170,7,2,"[30.0, 23.0, 16.0, 18.0, 13.0]",30
171,2,2,"[24.0, 12.0, 23.0, 17.0, 24.0]",24
172,5,7,"[16.0, 15.0, 22.0, 23.0, 24.0]",24
173,4,4,"[19.0, 30.0, 15.0, 17.0, 19.0]",30
174,4,6,"[20.0, 21.0, 19.0, 22.0, 18.0]",22
175,7,2,"[25.0, 22.0, 18.0, 16.0, 19.0]",25
176,4,2,"[32.0, 21.0, 15.0, 12.0, 20.0]",32
177,2,2,"[28.0, 14.0, 22.0, 16.0, 20.0]",28
178,7,2,"[28.0, 17.0, 23.0, 12.0, 20.0]",28
179,7,2,"[30.0, 17.0, 19.0, 25.0, 9.0]",30
180,6,6,"[22.0, 18.0, 23.0, 27.0, 10.0]",27
181,6,6,"[18.0, 22.0, 17.0, 25.0, 18.0]",25
182,2,4,"[24.0, 26.0, 14.0, 23.0, 13.0]",26
183,7,4,"[20.0, 23.0, 16.0, 23.0, 18.0]",23
184,2,5,"[20.0, 20.0, 23.0, 15.0, 22.0]",23
185,2,2,"[28.0, 12.0, 19.0, 17.0, 24.0]",28
186,5,4,"[16.0, 25.0, 25.0, 18.0, 16.0]",25
187,2,6,"[25.0, 22.0, 8.0, 35.0, 10.0]",35
188,6,4,"[18.0, 26.0, 21.0, 17.0, 18.0]",26
189,2,5,"[12.0, 20.0, 26.0, 25.0, 17.0]",26
190,6,2,"[26.0, 19.0, 17.0, 22.0, 16.0]",26
191,2,2,"[24.0, 19.0, 21.0, 17.0, 19.0]",24
192,7,2,"[28.0, 21.0, 15.0, 14.0, 22.0]",28
193,4,6,"[24.0, 17.0, 17.0, 27.0, 15.0]",27
194,2,2,"[27.0, 25.0, 17.0, 18.0, 13.0]",27
195,7,4,"[16.0, 29.0, 18.0, 19.0, 18.0]",29
196,6,2,"[26.0, 19.0, 20.0, 21.0, 14.0]",26
197,7,4,"[18.0, 24.0, 20.0, 23.0, 15.0]",24
198,7,6,"[22.0, 22.0, 16.0, 26.0, 14.0]",26
199,4,4,"[24.0, 25.0, 12.0, 25.0, 14.0]",25
200,5,2,"[26.0, 21.0, 23.0, 13.0, 17.0]",26
201,2,5,"[20.0, 17.0, 28.0, 14.0, 21.0]",28
202,4,2,"[28.0, 22.0, 20.0, 21.0, 9.0]",28
203,6,6,"[22.0, 22.0, 13.0, 28.0, 15.0]",28
204,2,2,"[27.0, 23.0, 15.0, 23.0, 12.0]",27
205,5,4,"[18.0, 30.0, 22.0, 21.0, 9.0]",30
206,7,2,"[27.0, 18.0, 15.0, 25.0, 15.0]",27
207,7,4,"[15.0, 30.0, 17.0, 16.0, 22.0]",30
208,2,2,"[27.0, 23.0, 17.0, 18.0, 15.0]",27
209,5,4,"[17.0, 22.0, 22.0, 20.0, 19.0]",22
210,4,4,"[23.0, 24.0, 19.0, 18.0, 16.0]",24
211,5,5,"[16.0, 12.0, 26.0, 20.0, 26.0]",26
212,7,2,"[21.0, 21.0, 17.0, 21.0, 20.0]",21
213,5,5,"[19.0, 20.0, 26.0, 19.0, 16.0]",26
214,2,2,"[37.0, 24.0, 13.0, 15.0, 11.0]",37
215,2,4,"[30.0, 31.0, 12.0, 13.0, 14.0]",31
216,2,4,"[22.0, 25.0, 10.0, 18.0, 25.0]",25
217,7,5,"[20.0, 21.0, 25.0, 18.0, 16.0]",25
218,4,2,"[25.0, 17.0, 20.0, 14.0, 24.0]",25
219,5,4,"[19.0, 22.0, 18.0, 21.0, 20.0]",22
220,4,6,"[19.0, 23.0, 17.0, 27.0, 14.0]",27
221,6,2,"[29.0, 21.0, 12.0, 15.0, 23.0]",29
222,5,4,"[12.0, 26.0, 23.0, 16.0, 23.0]",26
223,6,4,"[19.0, 25.0, 13.0, 20.0, 23.0]",25
224,4,2,"[25.0, 19.0, 23.0, 14.0, 19.0]",25
225,4,6,"[19.0, 18.0, 24.0, 25.0, 14.0]",25
226,4,6,"[19.0, 13.0, 20.0, 28.0, 20.0]",28
227,7,5,"[22.0, 18.0, 24.0, 22.0, 14.0]",24
228,7,7,"[15.0, 22.0, 19.0, 13.0, 31.0]",31
229,5,4,"[20.0, 26.0, 19.0, 16.0, 19.0]",26
230,7,7,"[23.0, 16.0, 15.0, 12.0, 34.0]",34
231,6,4,"[17.0, 25.0, 15.0, 22.0, 21.0]",25
232,5,2,"[28.0, 19.0, 18.0, 12.0, 23.0]",28
233,4,7,"[25.0, 15.0, 14.0, 17.0, 29.0]",29
234,6,2,"[25.0, 15.0, 18.0, 25.0, 17.0]",25
235,5,6,"[23.0, 23.0, 16.0, 27.0, 11.0]",27
236,5,2,"[25.0, 19.0, 15.0, 23.0, 18.0]",25
237,5,2,"[29.0, 24.0, 22.0, 12.0, 13.0]",29
238,2,2,"[26.0, 16.0, 24.0, 11.0, 23.0]",26
239,2,2,"[26.0, 23.0, 17.0, 8.0, 26.0]",26
240,4,4,"[20.0, 24.0, 14.0, 22.0, 20.0]",24
241,6,2,"[26.0, 14.0, 14.0, 26.0, 20.0]",26
242,5,5,"[23.0, 18.0, 24.0, 24.0, 11.0]",24
243,4,6,"[20.0, 21.0, 17.0, 22.0, 20.0]",22
244,4,4,"[24.0, 28.0, 21.0, 11.0, 16.0]",28
245,7,4,"[18.0, 26.0, 17.0, 23.0, 16.0]",26
246,4,4,"[16.0, 29.0, 20.0, 21.0, 14.0]",29
247,5,2,"[26.0, 21.0, 21.0, 17.0, 15.0]",26
248,6,6,"[20.0, 18.0, 16.0, 27.0, 19.0]",27
249,6,6,"[19.0, 23.0, 22.0, 24.0, 12.0]",24
250,5,2,"[22.0, 19.0, 22.0, 19.0, 18.0]",22
251,5,5,"[20.0, 17.0, 22.0, 20.0, 21.0]",22
252,5,4,"[18.0, 25.0, 23.0, 19.0, 15.0]",25
253,7,2,"[24.0, 23.0, 14.0, 16.0, 23.0]",24
254,7,6,"[22.0, 11.0, 21.0, 23.0, 23.0]",23
255,5,5,"[20.0, 23.0, 24.0, 21.0, 12.0]",24
256,4,4,"[20.0, 26.0, 23.0, 21.0, 10.0]",26
257,6,5,"[26.0, 15.0, 27.0, 20.0, 12.0]",27
258,5,5,"[21.0, 20.0, 30.0, 16.0, 13.0]",30
259,6,6,"[22.0, 20.0, 13.0, 31.0, 14.0]",31
260,6,5,"[20.0, 22.0, 24.0, 13.0, 21.0]",24
261,6,5,"[14.0, 20.0, 26.0, 17.0, 23.0]",26
262,2,2,"[33.0, 20.0, 15.0, 19.0, 13.0]",33
263,7,2,"[26.0, 22.0, 12.0, 16.0, 24.0]",26
264,6,2,"[27.0, 24.0, 15.0, 23.0, 11.0]",27
265,7,2,"[28.0, 26.0, 13.0, 16.0, 17.0]",28
266,5,5,"[21.0, 19.0, 31.0, 17.0, 12.0]",31
267,6,2,"[26.0, 18.0, 18.0, 18.0, 20.0]",26
268,2,2,"[24.0, 19.0, 19.0, 23.0, 15.0]",24
269,5,5,"[12.0, 18.0, 38.0, 18.0, 14.0]",38
270,5,2,"[24.0, 23.0, 21.0, 11.0, 21.0]",24
271,5,2,"[31.0, 15.0, 19.0, 15.0, 20.0]",31
272,5,4,"[17.0, 25.0, 22.0, 15.0, 21.0]",25
273,4,2,"[33.0, 15.0, 18.0, 19.0, 15.0]",33
274,6,2,"[26.0, 22.0, 19.0, 16.0, 17.0]",26
275,4,4,"[12.0, 25.0, 22.0, 24.0, 17.0]",25
276,2,4,"[24.0, 31.0, 14.0, 10.0, 21.0]",31
277,7,2,"[23.0, 19.0, 17.0, 21.0, 20.0]",23
278,6,4,"[20.0, 23.0, 17.0, 22.0, 18.0]",23
279,2,2,"[22.0, 22.0, 17.0, 20.0, 19.0]",22
280,2,2,"[25.0, 21.0, 17.0, 24.0, 13.0]",25
281,7,2,"[24.0, 22.0, 24.0, 13.0, 17.0]",24
282,2,2,"[24.0, 21.0, 24.0, 11.0, 20.0]",24
283,6,4,"[21.0, 24.0, 17.0, 21.0, 17.0]",24
284,7,7,"[28.0, 17.0, 16.0, 10.0, 29.0]",29
285,6,6,"[24.0, 19.0, 15.0, 25.0, 17.0]",25
286,6,2,"[25.0, 16.0, 18.0, 20.0, 21.0]",25
287,7,7,"[26.0, 20.0, 20.0, 7.0, 27.0]",27
288,5,2,"[31.0, 26.0, 17.0, 14.0, 12.0]",31
289,4,2,"[27.0, 21.0, 15.0, 19.0, 18.0]",27
290,4,6,"[21.0, 24.0, 17.0, 25.0, 13.0]",25
291,4,2,"[27.0, 20.0, 27.0, 16.0, 10.0]",27
292,6,5,"[21.0, 12.0, 26.0, 24.0, 17.0]",26
293,2,2,"[25.0, 21.0, 19.0, 18.0, 17.0]",25
294,6,2,"[27.0, 24.0, 12.0, 18.0, 19.0]",27
295,4,6,"[15.0, 24.0, 17.0, 25.0, 19.0]",25
296,7,4,"[18.0, 23.0, 20.0, 19.0, 20.0]",23
297,5,4,"[15.0, 31.0, 22.0, 12.0, 20.0]",31
298,5,5,"[23.0, 16.0, 24.0, 17.0, 20.0]",24
299,2,6,"[19.0, 19.0, 21.0, 31.0, 10.0]",31
300,6,6,"[23.0, 15.0, 23.0, 31.0, 8.0]",31
301,4,2,"[27.0, 19.0, 17.0, 20.0, 17.0]",27
302,6,2,"[27.0, 16.0, 18.0, 26.0, 13.0]",27
303,5,4,"[21.0, 24.0, 20.0, 23.0, 12.0]",24
304,6,7,"[21.0, 13.0, 18.0, 14.0, 34.0]",34
305,6,4,"[19.0, 25.0, 17.0, 21.0, 18.0]",25
306,2,2,"[32.0, 20.0, 14.0, 18.0, 16.0]",32
307,7,2,"[27.0, 21.0, 21.0, 14.0, 17.0]",27
308,7,4,"[21.0, 26.0, 17.0, 18.0, 18.0]",26
309,2,2,"[26.0, 25.0, 16.0, 16.0, 17.0]",26
310,7,4,"[18.0, 31.0, 15.0, 8.0, 28.0]",31
311,4,2,"[33.0, 20.0, 20.0, 17.0, 10.0]",33
312,4,2,"[27.0, 21.0, 19.0, 13.0, 20.0]",27
313,2,2,"[32.0, 17.0, 9.0, 30.0, 12.0]",32
314,5,5,"[24.0, 22.0, 25.0, 9.0, 20.0]",25
315,6,4,"[20.0, 21.0, 21.0, 20.0, 18.0]",21
316,7,5,"[23.0, 22.0, 25.0, 14.0, 16.0]",25
317,6,7,"[23.0, 18.0, 15.0, 15.0, 29.0]",29
318,5,6,"[22.0, 15.0, 17.0, 28.0, 18.0]",28
319,5,5,"[19.0, 17.0, 27.0, 23.0, 14.0]",27
320,7,4,"[20.0, 26.0, 24.0, 14.0, 16.0]",26
321,4,2,"[24.0, 23.0, 22.0, 11.0, 20.0]",24
322,4,2,"[29.0, 24.0, 17.0, 16.0, 14.0]",29
323,5,6,"[16.0, 21.0, 20.0, 25.0, 18.0]",25
324,5,2,"[31.0, 19.0, 17.0, 16.0, 17.0]",31
325,6,4,"[21.0, 28.0, 24.0, 17.0, 10.0]",28
326,2,7,"[22.0, 20.0, 19.0, 10.0, 29.0]",29
327,4,6,"[19.0, 21.0, 19.0, 23.0, 18.0]",23
328,4,2,"[26.0, 19.0, 21.0, 12.0, 22.0]",26
329,7,7,"[16.0, 17.0, 17.0, 10.0, 40.0]",40
330,6,5,"[20.0, 22.0, 24.0, 19.0, 15.0]",24
331,6,2,"[22.0, 22.0, 21.0, 14.0, 21.0]",22
332,6,4,"[20.0, 23.0, 20.0, 19.0, 18.0]",23
333,2,6,"[21.0, 18.0, 19.0, 23.0, 19.0]",23
334,5,2,"[32.0, 20.0, 18.0, 10.0, 20.0]",32
335,6,6,"[24.0, 16.0, 23.0, 29.0, 8.0]",29
336,4,7,"[20.0, 23.0, 17.0, 14.0, 26.0]",26
337,6,5,"[25.0, 19.0, 26.0, 11.0, 19.0]",26
338,6,2,"[25.0, 16.0, 21.0, 22.0, 16.0]",25
339,2,7,"[27.0, 24.0, 11.0, 10.0, 28.0]",28
340,2,2,"[25.0, 21.0, 23.0, 13.0, 18.0]",25
341,7,6,"[23.0, 23.0, 7.0, 24.0, 23.0]",24
342,2,2,"[26.0, 23.0, 13.0, 22.0, 16.0]",26
343,7,4,"[24.0, 28.0, 15.0, 24.0, 9.0]",28
344,5,4,"[22.0, 25.0, 14.0, 21.0, 18.0]",25
345,7,2,"[23.0, 17.0, 22.0, 15.0, 23.0]",23
346,2,2,"[24.0, 20.0, 24.0, 12.0, 20.0]",24
347,4,4,"[16.0, 26.0, 20.0, 24.0, 14.0]",26
348,7,4,"[16.0, 28.0, 21.0, 26.0, 9.0]",28
349,4,2,"[23.0, 21.0, 21.0, 19.0, 16.0]",23
350,2,7,"[16.0, 22.0, 18.0, 18.0, 26.0]",26
351,6,2,"[31.0, 17.0, 12.0, 20.0, 20.0]",31
352,7,2,"[27.0, 18.0, 15.0, 17.0, 23.0]",27
353,4,4,"[24.0, 26.0, 17.0, 16.0, 17.0]",26
354,4,4,"[19.0, 27.0, 13.0, 18.0, 23.0]",27
355,4,6,"[21.0, 20.0, 16.0, 29.0, 14.0]",29
356,2,2,"[23.0, 16.0, 19.0, 22.0, 20.0]",23
357,6,2,"[27.0, 18.0, 15.0, 25.0, 15.0]",27
358,5,7,"[15.0, 21.0, 15.0, 13.0, 36.0]",36
359,4,4,"[16.0, 27.0, 18.0, 20.0, 19.0]",27
360,2,2,"[37.0, 19.0, 14.0, 18.0, 12.0]",37
361,7,7,"[15.0, 17.0, 24.0, 19.0, 25.0]",25
362,4,2,"[31.0, 29.0, 12.0, 14.0, 14.0]",31
363,4,2,"[42.0, 21.0, 10.0, 8.0, 19.0]",42
364,2,2,"[25.0, 18.0, 16.0, 20.0, 21.0]",25
365,7,5,"[16.0, 22.0, 28.0, 14.0, 20.0]",28
366,7,7,"[15.0, 16.0, 23.0, 11.0, 35.0]",35
367,7,2,"[29.0, 20.0, 17.0, 15.0, 19.0]",29
368,6,2,"[29.0, 15.0, 15.0, 18.0, 23.0]",29
369,6,2,"[29.0, 14.0, 22.0, 22.0, 13.0]",29
370,2,2,"[23.0, 20.0, 17.0, 17.0, 23.0]",23
371,5,4,"[20.0, 28.0, 24.0, 6.0, 22.0]",28
372,2,6,"[24.0, 20.0, 21.0, 29.0, 6.0]",29
373,2,4,"[17.0, 28.0, 13.0, 18.0, 24.0]",28
374,2,4,"[21.0, 29.0, 9.0, 21.0, 20.0]",29
375,6,5,"[23.0, 19.0, 27.0, 16.0, 15.0]",27
376,2,6,"[19.0, 22.0, 19.0, 25.0, 15.0]",25
377,6,2,"[27.0, 25.0, 20.0, 13.0, 15.0]",27
378,6,2,"[27.0, 18.0, 20.0, 21.0, 14.0]",27
379,2,2,"[30.0, 19.0, 19.0, 13.0, 19.0]",30
380,7,2,"[37.0, 22.0, 20.0, 9.0, 12.0]",37
381,5,5,"[25.0, 14.0, 31.0, 6.0, 24.0]",31
382,4,6,"[22.0, 20.0, 20.0, 26.0, 12.0]",26
383,6,2,"[31.0, 17.0, 15.0, 26.0, 11.0]",31
384,6,5,"[18.0, 21.0, 29.0, 19.0, 13.0]",29
385,4,2,"[31.0, 15.0, 19.0, 16.0, 19.0]",31
386,2,7,"[25.0, 19.0, 16.0, 14.0, 26.0]",26
387,2,2,"[33.0, 18.0, 17.0, 16.0, 16.0]",33
388,6,4,"[18.0, 28.0, 26.0, 15.0, 13.0]",28
389,5,4,"[16.0, 29.0, 13.0, 24.0, 18.0]",29
390,7,7,"[13.0, 26.0, 24.0, 10.0, 27.0]",27
391,6,2,"[25.0, 19.0, 20.0, 20.0, 16.0]",25
392,7,6,"[17.0, 22.0, 15.0, 32.0, 14.0]",32
393,6,6,"[24.0, 24.0, 13.0, 25.0, 14.0]",25
394,4,2,"[28.0, 13.0, 22.0, 18.0, 19.0]",28
395,7,2,"[26.0, 23.0, 20.0, 18.0, 13.0]",26
396,7,2,"[25.0, 25.0, 10.0, 21.0, 19.0]",25
397,4,2,"[24.0, 22.0, 16.0, 20.0, 18.0]",24
