,true_label,predicted_label,predict_vote,max_count
62,5,5,"[16.0, 23.0, 26.0, 10.0, 25.0]",26
63,2,5,"[18.0, 22.0, 23.0, 21.0, 16.0]",23
64,4,5,"[25.0, 17.0, 29.0, 15.0, 14.0]",29
65,2,2,"[27.0, 22.0, 18.0, 16.0, 17.0]",27
66,7,5,"[17.0, 20.0, 30.0, 16.0, 17.0]",30
67,2,5,"[21.0, 15.0, 27.0, 20.0, 17.0]",27
68,6,2,"[27.0, 19.0, 24.0, 16.0, 14.0]",27
69,5,6,"[14.0, 17.0, 22.0, 25.0, 22.0]",25
70,6,2,"[31.0, 18.0, 12.0, 28.0, 11.0]",31
71,7,2,"[27.0, 22.0, 17.0, 15.0, 19.0]",27
72,6,6,"[17.0, 20.0, 18.0, 25.0, 20.0]",25
73,2,5,"[23.0, 17.0, 31.0, 16.0, 13.0]",31
74,5,5,"[12.0, 16.0, 33.0, 22.0, 17.0]",33
75,2,5,"[12.0, 15.0, 40.0, 20.0, 13.0]",40
76,6,5,"[18.0, 19.0, 25.0, 18.0, 20.0]",25
77,5,5,"[16.0, 16.0, 33.0, 18.0, 17.0]",33
78,2,4,"[20.0, 27.0, 26.0, 15.0, 12.0]",27
79,5,5,"[17.0, 21.0, 24.0, 17.0, 21.0]",24
80,4,4,"[19.0, 24.0, 23.0, 17.0, 17.0]",24
81,2,7,"[21.0, 18.0, 21.0, 14.0, 26.0]",26
82,6,6,"[19.0, 16.0, 21.0, 26.0, 18.0]",26
83,6,5,"[21.0, 17.0, 23.0, 20.0, 19.0]",23
84,4,5,"[20.0, 17.0, 25.0, 17.0, 21.0]",25
85,4,5,"[24.0, 16.0, 26.0, 15.0, 19.0]",26
86,5,7,"[22.0, 23.0, 15.0, 16.0, 24.0]",24
87,7,5,"[20.0, 23.0, 27.0, 9.0, 21.0]",27
88,5,5,"[19.0, 20.0, 28.0, 17.0, 16.0]",28
89,5,5,"[25.0, 16.0, 26.0, 16.0, 17.0]",26
90,2,4,"[20.0, 23.0, 22.0, 20.0, 15.0]",23
91,2,7,"[21.0, 18.0, 25.0, 10.0, 26.0]",26
92,6,6,"[19.0, 18.0, 18.0, 26.0, 19.0]",26
93,4,2,"[27.0, 15.0, 26.0, 14.0, 18.0]",27
94,5,5,"[16.0, 21.0, 30.0, 18.0, 15.0]",30
95,7,5,"[21.0, 23.0, 24.0, 13.0, 19.0]",24
96,2,2,"[25.0, 12.0, 23.0, 19.0, 21.0]",25
97,7,7,"[18.0, 16.0, 21.0, 8.0, 37.0]",37
98,5,7,"[25.0, 14.0, 23.0, 9.0, 29.0]",29
99,7,7,"[27.0, 12.0, 23.0, 8.0, 30.0]",30
100,5,4,"[17.0, 24.0, 24.0, 15.0, 20.0]",24
101,7,7,"[19.0, 25.0, 14.0, 16.0, 26.0]",26
102,7,4,"[17.0, 28.0, 24.0, 13.0, 18.0]",28
103,4,2,"[26.0, 21.0, 21.0, 16.0, 16.0]",26
104,5,5,"[23.0, 16.0, 32.0, 13.0, 16.0]",32
105,7,7,"[21.0, 16.0, 18.0, 21.0, 24.0]",24
106,2,4,"[24.0, 26.0, 19.0, 12.0, 19.0]",26
107,7,5,"[17.0, 14.0, 27.0, 15.0, 27.0]",27
108,6,5,"[15.0, 18.0, 36.0, 11.0, 20.0]",36
109,4,5,"[22.0, 11.0, 32.0, 19.0, 16.0]",32
110,6,7,"[16.0, 10.0, 24.0, 17.0, 33.0]",33
111,4,5,"[22.0, 18.0, 24.0, 19.0, 17.0]",24
112,7,2,"[25.0, 19.0, 24.0, 18.0, 14.0]",25
113,6,7,"[17.0, 18.0, 24.0, 12.0, 29.0]",29
114,5,5,"[19.0, 17.0, 29.0, 16.0, 19.0]",29
115,5,5,"[19.0, 17.0, 25.0, 20.0, 19.0]",25
116,4,7,"[25.0, 9.0, 25.0, 14.0, 27.0]",27
117,5,2,"[28.0, 24.0, 10.0, 22.0, 16.0]",28
118,5,2,"[29.0, 28.0, 12.0, 16.0, 15.0]",29
119,2,5,"[20.0, 14.0, 30.0, 19.0, 17.0]",30
120,2,5,"[17.0, 9.0, 38.0, 22.0, 14.0]",38
121,5,2,"[29.0, 26.0, 15.0, 12.0, 18.0]",29
122,4,4,"[18.0, 26.0, 18.0, 16.0, 22.0]",26
123,5,5,"[22.0, 15.0, 28.0, 12.0, 23.0]",28
124,7,2,"[26.0, 17.0, 23.0, 17.0, 17.0]",26
125,2,5,"[19.0, 13.0, 25.0, 20.0, 23.0]",25
126,4,4,"[16.0, 24.0, 23.0, 21.0, 16.0]",24
127,7,4,"[20.0, 27.0, 21.0, 16.0, 16.0]",27
128,2,5,"[22.0, 17.0, 29.0, 11.0, 21.0]",29
129,6,5,"[18.0, 12.0, 36.0, 13.0, 21.0]",36
130,5,5,"[22.0, 22.0, 27.0, 8.0, 21.0]",27
131,4,7,"[26.0, 16.0, 15.0, 11.0, 32.0]",32
132,6,5,"[14.0, 24.0, 29.0, 20.0, 13.0]",29
133,7,7,"[15.0, 24.0, 24.0, 12.0, 25.0]",25
134,2,7,"[19.0, 10.0, 24.0, 20.0, 27.0]",27
135,6,5,"[24.0, 9.0, 30.0, 20.0, 17.0]",30
136,4,2,"[26.0, 18.0, 19.0, 16.0, 21.0]",26
137,6,5,"[20.0, 16.0, 25.0, 25.0, 14.0]",25
138,6,7,"[16.0, 20.0, 19.0, 18.0, 27.0]",27
139,6,4,"[11.0, 26.0, 24.0, 17.0, 22.0]",26
140,6,4,"[15.0, 28.0, 21.0, 18.0, 18.0]",28
141,2,5,"[21.0, 15.0, 31.0, 12.0, 21.0]",31
142,6,7,"[19.0, 14.0, 25.0, 15.0, 27.0]",27
143,2,7,"[23.0, 15.0, 19.0, 14.0, 29.0]",29
144,6,5,"[19.0, 17.0, 23.0, 21.0, 20.0]",23
145,6,4,"[11.0, 25.0, 19.0, 23.0, 22.0]",25
146,4,7,"[24.0, 19.0, 16.0, 11.0, 30.0]",30
147,7,4,"[22.0, 25.0, 19.0, 13.0, 21.0]",25
148,7,6,"[21.0, 21.0, 22.0, 23.0, 13.0]",23
149,5,2,"[26.0, 24.0, 15.0, 15.0, 20.0]",26
150,5,2,"[23.0, 21.0, 23.0, 18.0, 15.0]",23
151,5,5,"[15.0, 15.0, 47.0, 18.0, 5.0]",47
152,2,5,"[16.0, 22.0, 26.0, 20.0, 16.0]",26
153,4,6,"[19.0, 18.0, 21.0, 28.0, 14.0]",28
154,7,2,"[24.0, 20.0, 19.0, 23.0, 14.0]",24
155,5,5,"[19.0, 19.0, 24.0, 18.0, 20.0]",24
156,4,2,"[29.0, 14.0, 23.0, 18.0, 16.0]",29
157,6,2,"[24.0, 13.0, 22.0, 18.0, 23.0]",24
158,6,5,"[20.0, 22.0, 25.0, 14.0, 19.0]",25
159,6,5,"[19.0, 16.0, 30.0, 10.0, 25.0]",30
160,7,7,"[17.0, 25.0, 20.0, 12.0, 26.0]",26
161,2,2,"[26.0, 24.0, 14.0, 21.0, 15.0]",26
162,6,2,"[24.0, 20.0, 23.0, 17.0, 16.0]",24
163,2,7,"[20.0, 22.0, 22.0, 11.0, 25.0]",25
164,5,5,"[24.0, 16.0, 31.0, 8.0, 21.0]",31
165,5,5,"[18.0, 22.0, 25.0, 11.0, 24.0]",25
166,4,5,"[20.0, 16.0, 25.0, 16.0, 23.0]",25
167,6,5,"[25.0, 14.0, 27.0, 12.0, 22.0]",27
168,2,2,"[27.0, 16.0, 24.0, 20.0, 13.0]",27
169,2,5,"[22.0, 19.0, 23.0, 18.0, 18.0]",23
170,7,5,"[17.0, 18.0, 29.0, 11.0, 25.0]",29
171,2,4,"[22.0, 24.0, 21.0, 15.0, 18.0]",24
172,5,5,"[18.0, 10.0, 43.0, 14.0, 15.0]",43
173,4,4,"[21.0, 28.0, 21.0, 10.0, 20.0]",28
174,4,2,"[26.0, 19.0, 13.0, 24.0, 18.0]",26
175,7,4,"[21.0, 26.0, 14.0, 13.0, 26.0]",26
176,4,4,"[23.0, 24.0, 15.0, 17.0, 21.0]",24
177,2,2,"[25.0, 22.0, 14.0, 17.0, 22.0]",25
178,7,7,"[12.0, 23.0, 14.0, 16.0, 35.0]",35
179,7,2,"[28.0, 17.0, 15.0, 20.0, 20.0]",28
180,6,5,"[19.0, 18.0, 27.0, 17.0, 19.0]",27
181,6,4,"[26.0, 31.0, 11.0, 17.0, 15.0]",31
182,2,6,"[17.0, 15.0, 23.0, 24.0, 21.0]",24
183,7,5,"[20.0, 15.0, 26.0, 15.0, 24.0]",26
184,2,7,"[10.0, 23.0, 24.0, 18.0, 25.0]",25
185,2,2,"[28.0, 18.0, 23.0, 10.0, 21.0]",28
186,5,2,"[30.0, 18.0, 26.0, 9.0, 17.0]",30
187,2,6,"[22.0, 17.0, 19.0, 28.0, 14.0]",28
188,6,2,"[25.0, 17.0, 17.0, 19.0, 22.0]",25
189,2,7,"[16.0, 12.0, 21.0, 24.0, 27.0]",27
190,6,7,"[20.0, 20.0, 21.0, 17.0, 22.0]",22
191,2,2,"[31.0, 17.0, 25.0, 10.0, 17.0]",31
192,7,5,"[22.0, 20.0, 25.0, 14.0, 19.0]",25
193,4,4,"[18.0, 26.0, 24.0, 15.0, 17.0]",26
194,2,2,"[27.0, 21.0, 21.0, 15.0, 16.0]",27
195,7,7,"[20.0, 22.0, 14.0, 21.0, 23.0]",23
196,6,2,"[29.0, 24.0, 19.0, 14.0, 14.0]",29
197,7,6,"[20.0, 13.0, 20.0, 27.0, 20.0]",27
198,7,2,"[27.0, 20.0, 14.0, 16.0, 23.0]",27
199,4,2,"[25.0, 11.0, 23.0, 23.0, 18.0]",25
200,5,5,"[19.0, 25.0, 29.0, 13.0, 14.0]",29
201,2,5,"[15.0, 23.0, 34.0, 12.0, 16.0]",34
202,4,5,"[24.0, 17.0, 28.0, 13.0, 18.0]",28
203,6,6,"[17.0, 21.0, 20.0, 23.0, 19.0]",23
204,2,2,"[24.0, 20.0, 18.0, 16.0, 22.0]",24
205,5,5,"[19.0, 24.0, 30.0, 11.0, 16.0]",30
206,7,7,"[18.0, 16.0, 18.0, 21.0, 27.0]",27
207,7,4,"[14.0, 30.0, 22.0, 14.0, 20.0]",30
208,2,5,"[15.0, 19.0, 28.0, 22.0, 16.0]",28
209,5,2,"[26.0, 15.0, 18.0, 15.0, 26.0]",26
210,4,5,"[22.0, 14.0, 30.0, 12.0, 22.0]",30
211,5,5,"[18.0, 17.0, 29.0, 18.0, 18.0]",29
212,7,2,"[31.0, 20.0, 18.0, 17.0, 14.0]",31
213,5,4,"[18.0, 23.0, 17.0, 23.0, 19.0]",23
214,2,2,"[26.0, 16.0, 23.0, 22.0, 13.0]",26
215,2,2,"[27.0, 21.0, 21.0, 7.0, 24.0]",27
216,2,2,"[26.0, 19.0, 19.0, 18.0, 18.0]",26
217,7,5,"[15.0, 26.0, 27.0, 15.0, 17.0]",27
218,4,2,"[25.0, 22.0, 22.0, 15.0, 16.0]",25
219,5,2,"[26.0, 15.0, 17.0, 18.0, 24.0]",26
220,4,6,"[21.0, 18.0, 19.0, 25.0, 17.0]",25
221,6,5,"[20.0, 18.0, 24.0, 17.0, 21.0]",24
222,5,5,"[10.0, 14.0, 31.0, 19.0, 26.0]",31
223,6,7,"[27.0, 20.0, 11.0, 14.0, 28.0]",28
224,4,5,"[20.0, 17.0, 30.0, 14.0, 19.0]",30
225,4,6,"[23.0, 24.0, 11.0, 26.0, 16.0]",26
226,4,5,"[10.0, 13.0, 32.0, 18.0, 27.0]",32
227,7,5,"[19.0, 15.0, 29.0, 10.0, 27.0]",29
228,7,5,"[17.0, 23.0, 33.0, 13.0, 14.0]",33
229,5,5,"[23.0, 14.0, 30.0, 7.0, 26.0]",30
230,7,7,"[23.0, 15.0, 23.0, 14.0, 25.0]",25
231,6,5,"[20.0, 14.0, 25.0, 16.0, 25.0]",25
232,5,5,"[19.0, 21.0, 23.0, 14.0, 23.0]",23
233,4,7,"[18.0, 23.0, 13.0, 21.0, 25.0]",25
234,6,6,"[16.0, 17.0, 21.0, 25.0, 21.0]",25
235,5,5,"[19.0, 20.0, 24.0, 21.0, 16.0]",24
236,5,2,"[35.0, 15.0, 14.0, 17.0, 19.0]",35
237,5,5,"[23.0, 14.0, 27.0, 19.0, 17.0]",27
238,2,7,"[21.0, 16.0, 25.0, 11.0, 27.0]",27
239,2,2,"[24.0, 16.0, 22.0, 22.0, 16.0]",24
240,4,4,"[13.0, 26.0, 23.0, 16.0, 22.0]",26
241,6,6,"[17.0, 17.0, 18.0, 25.0, 23.0]",25
242,5,5,"[20.0, 14.0, 26.0, 16.0, 24.0]",26
243,4,5,"[21.0, 16.0, 25.0, 18.0, 20.0]",25
244,4,2,"[35.0, 21.0, 16.0, 14.0, 14.0]",35
245,7,2,"[34.0, 18.0, 24.0, 13.0, 11.0]",34
246,4,4,"[17.0, 33.0, 11.0, 24.0, 15.0]",33
247,5,5,"[18.0, 15.0, 40.0, 15.0, 12.0]",40
248,6,5,"[17.0, 15.0, 27.0, 17.0, 24.0]",27
249,6,7,"[14.0, 18.0, 21.0, 23.0, 24.0]",24
250,5,5,"[15.0, 17.0, 32.0, 16.0, 20.0]",32
251,5,5,"[17.0, 20.0, 24.0, 16.0, 23.0]",24
252,5,5,"[22.0, 10.0, 36.0, 12.0, 20.0]",36
253,7,2,"[23.0, 23.0, 21.0, 19.0, 14.0]",23
254,7,7,"[21.0, 12.0, 23.0, 16.0, 28.0]",28
255,5,5,"[16.0, 21.0, 27.0, 18.0, 18.0]",27
256,4,2,"[26.0, 18.0, 20.0, 15.0, 21.0]",26
257,6,5,"[21.0, 14.0, 24.0, 22.0, 19.0]",24
258,5,2,"[27.0, 24.0, 27.0, 12.0, 10.0]",27
259,6,6,"[17.0, 14.0, 21.0, 27.0, 21.0]",27
260,6,5,"[21.0, 18.0, 23.0, 19.0, 19.0]",23
261,6,5,"[16.0, 19.0, 34.0, 12.0, 19.0]",34
262,2,2,"[24.0, 17.0, 18.0, 24.0, 17.0]",24
263,7,7,"[26.0, 17.0, 13.0, 15.0, 29.0]",29
264,6,7,"[23.0, 18.0, 16.0, 17.0, 26.0]",26
265,7,6,"[18.0, 20.0, 20.0, 23.0, 19.0]",23
266,5,5,"[16.0, 17.0, 27.0, 17.0, 23.0]",27
267,6,4,"[11.0, 26.0, 25.0, 13.0, 25.0]",26
268,2,5,"[14.0, 10.0, 36.0, 20.0, 20.0]",36
269,5,5,"[16.0, 12.0, 48.0, 15.0, 9.0]",48
270,5,7,"[25.0, 15.0, 8.0, 13.0, 39.0]",39
271,5,5,"[22.0, 18.0, 27.0, 11.0, 22.0]",27
272,5,7,"[17.0, 23.0, 18.0, 14.0, 28.0]",28
273,4,4,"[19.0, 22.0, 17.0, 20.0, 22.0]",22
274,6,4,"[19.0, 25.0, 25.0, 14.0, 17.0]",25
275,4,5,"[22.0, 24.0, 28.0, 12.0, 14.0]",28
276,2,2,"[36.0, 15.0, 15.0, 16.0, 18.0]",36
277,7,7,"[21.0, 17.0, 22.0, 11.0, 29.0]",29
278,6,7,"[22.0, 23.0, 15.0, 11.0, 29.0]",29
279,2,5,"[19.0, 18.0, 22.0, 21.0, 20.0]",22
280,2,5,"[18.0, 21.0, 33.0, 17.0, 11.0]",33
281,7,2,"[27.0, 17.0, 21.0, 15.0, 20.0]",27
282,2,7,"[23.0, 16.0, 22.0, 9.0, 30.0]",30
283,6,2,"[26.0, 14.0, 21.0, 16.0, 23.0]",26
284,7,7,"[18.0, 16.0, 27.0, 10.0, 29.0]",29
285,6,4,"[20.0, 27.0, 22.0, 16.0, 15.0]",27
286,6,2,"[31.0, 11.0, 17.0, 22.0, 19.0]",31
287,7,5,"[27.0, 14.0, 29.0, 7.0, 23.0]",29
288,5,4,"[25.0, 26.0, 18.0, 15.0, 16.0]",26
289,4,4,"[22.0, 28.0, 16.0, 19.0, 15.0]",28
290,4,5,"[20.0, 20.0, 25.0, 17.0, 18.0]",25
291,4,5,"[25.0, 9.0, 28.0, 20.0, 18.0]",28
292,6,7,"[16.0, 19.0, 16.0, 19.0, 30.0]",30
293,2,2,"[26.0, 26.0, 19.0, 16.0, 13.0]",26
294,6,2,"[25.0, 19.0, 23.0, 19.0, 14.0]",25
295,4,7,"[17.0, 11.0, 24.0, 22.0, 26.0]",26
296,7,2,"[22.0, 22.0, 18.0, 21.0, 17.0]",22
297,5,5,"[22.0, 17.0, 27.0, 17.0, 17.0]",27
298,5,2,"[26.0, 24.0, 17.0, 14.0, 19.0]",26
299,2,5,"[17.0, 18.0, 30.0, 15.0, 20.0]",30
300,6,4,"[23.0, 27.0, 22.0, 15.0, 13.0]",27
301,4,7,"[20.0, 24.0, 14.0, 16.0, 26.0]",26
302,6,5,"[20.0, 16.0, 24.0, 18.0, 22.0]",24
303,5,2,"[23.0, 21.0, 21.0, 19.0, 16.0]",23
304,6,2,"[26.0, 23.0, 16.0, 11.0, 24.0]",26
305,6,5,"[18.0, 17.0, 26.0, 19.0, 20.0]",26
306,2,5,"[21.0, 22.0, 27.0, 14.0, 16.0]",27
307,7,7,"[21.0, 18.0, 19.0, 15.0, 27.0]",27
308,7,2,"[30.0, 14.0, 27.0, 17.0, 12.0]",30
309,2,2,"[32.0, 27.0, 20.0, 7.0, 14.0]",32
310,7,4,"[15.0, 28.0, 23.0, 6.0, 28.0]",28
311,4,5,"[21.0, 14.0, 28.0, 14.0, 23.0]",28
312,4,2,"[28.0, 20.0, 16.0, 19.0, 17.0]",28
313,2,6,"[19.0, 15.0, 22.0, 23.0, 21.0]",23
314,5,7,"[26.0, 14.0, 24.0, 9.0, 27.0]",27
315,6,2,"[23.0, 11.0, 21.0, 22.0, 23.0]",23
316,7,4,"[12.0, 26.0, 25.0, 16.0, 21.0]",26
317,6,2,"[24.0, 21.0, 23.0, 17.0, 15.0]",24
318,5,2,"[34.0, 15.0, 11.0, 23.0, 17.0]",34
319,5,7,"[17.0, 15.0, 22.0, 21.0, 25.0]",25
320,7,7,"[15.0, 16.0, 22.0, 19.0, 28.0]",28
321,4,2,"[30.0, 23.0, 21.0, 15.0, 11.0]",30
322,4,2,"[29.0, 23.0, 15.0, 12.0, 21.0]",29
323,5,5,"[22.0, 18.0, 26.0, 16.0, 18.0]",26
324,5,2,"[31.0, 18.0, 22.0, 15.0, 14.0]",31
325,6,5,"[14.0, 24.0, 31.0, 17.0, 14.0]",31
326,2,7,"[24.0, 20.0, 12.0, 18.0, 26.0]",26
327,4,4,"[18.0, 26.0, 23.0, 15.0, 18.0]",26
328,4,5,"[20.0, 20.0, 27.0, 12.0, 21.0]",27
329,7,7,"[21.0, 11.0, 24.0, 3.0, 41.0]",41
330,6,6,"[19.0, 17.0, 23.0, 28.0, 13.0]",28
331,6,4,"[15.0, 26.0, 25.0, 18.0, 16.0]",26
332,6,4,"[17.0, 26.0, 25.0, 13.0, 19.0]",26
333,2,6,"[23.0, 23.0, 18.0, 24.0, 12.0]",24
334,5,2,"[27.0, 13.0, 22.0, 15.0, 23.0]",27
335,6,6,"[20.0, 16.0, 20.0, 28.0, 16.0]",28
336,4,5,"[23.0, 19.0, 26.0, 14.0, 18.0]",26
337,6,7,"[19.0, 20.0, 17.0, 20.0, 24.0]",24
338,6,6,"[21.0, 14.0, 21.0, 24.0, 20.0]",24
339,2,2,"[26.0, 20.0, 19.0, 13.0, 22.0]",26
340,2,2,"[25.0, 22.0, 20.0, 12.0, 21.0]",25
341,7,4,"[18.0, 25.0, 16.0, 16.0, 25.0]",25
342,2,5,"[16.0, 20.0, 25.0, 21.0, 18.0]",25
343,7,7,"[13.0, 24.0, 22.0, 10.0, 31.0]",31
344,5,5,"[19.0, 19.0, 25.0, 18.0, 19.0]",25
345,7,2,"[24.0, 20.0, 21.0, 22.0, 13.0]",24
346,2,2,"[29.0, 25.0, 11.0, 20.0, 15.0]",29
347,4,5,"[16.0, 20.0, 28.0, 17.0, 19.0]",28
348,7,4,"[19.0, 23.0, 21.0, 16.0, 21.0]",23
349,4,5,"[12.0, 22.0, 27.0, 18.0, 21.0]",27
350,2,4,"[21.0, 26.0, 17.0, 15.0, 21.0]",26
351,6,5,"[22.0, 20.0, 25.0, 14.0, 19.0]",25
352,7,2,"[24.0, 16.0, 22.0, 21.0, 17.0]",24
353,4,2,"[25.0, 18.0, 24.0, 13.0, 20.0]",25
354,4,7,"[21.0, 20.0, 21.0, 9.0, 29.0]",29
355,4,7,"[20.0, 10.0, 25.0, 17.0, 28.0]",28
356,2,2,"[26.0, 11.0, 22.0, 20.0, 21.0]",26
357,6,2,"[29.0, 23.0, 17.0, 17.0, 14.0]",29
358,5,7,"[23.0, 20.0, 22.0, 11.0, 24.0]",24
359,4,4,"[19.0, 23.0, 20.0, 21.0, 17.0]",23
360,2,7,"[23.0, 16.0, 22.0, 14.0, 25.0]",25
361,7,5,"[14.0, 20.0, 31.0, 14.0, 21.0]",31
362,4,7,"[13.0, 15.0, 24.0, 23.0, 25.0]",25
363,4,2,"[36.0, 15.0, 26.0, 9.0, 14.0]",36
364,2,5,"[19.0, 22.0, 28.0, 14.0, 17.0]",28
365,7,5,"[20.0, 21.0, 24.0, 14.0, 21.0]",24
366,7,2,"[31.0, 12.0, 21.0, 12.0, 24.0]",31
367,7,7,"[16.0, 13.0, 20.0, 21.0, 30.0]",30
368,6,7,"[18.0, 22.0, 15.0, 20.0, 25.0]",25
369,6,7,"[14.0, 19.0, 21.0, 22.0, 24.0]",24
370,2,5,"[25.0, 18.0, 29.0, 15.0, 13.0]",29
371,5,5,"[12.0, 14.0, 35.0, 19.0, 20.0]",35
372,2,2,"[30.0, 17.0, 20.0, 18.0, 15.0]",30
373,2,5,"[20.0, 17.0, 24.0, 15.0, 24.0]",24
374,2,7,"[21.0, 17.0, 19.0, 15.0, 28.0]",28
375,6,5,"[25.0, 11.0, 32.0, 17.0, 15.0]",32
376,2,5,"[22.0, 14.0, 28.0, 19.0, 17.0]",28
377,6,2,"[28.0, 23.0, 13.0, 17.0, 19.0]",28
378,6,5,"[19.0, 18.0, 23.0, 17.0, 23.0]",23
379,2,7,"[18.0, 24.0, 23.0, 9.0, 26.0]",26
380,7,2,"[30.0, 14.0, 14.0, 19.0, 23.0]",30
381,5,2,"[24.0, 23.0, 23.0, 11.0, 19.0]",24
382,4,2,"[27.0, 20.0, 18.0, 17.0, 18.0]",27
383,6,5,"[20.0, 17.0, 28.0, 19.0, 16.0]",28
384,6,5,"[21.0, 21.0, 25.0, 23.0, 10.0]",25
385,4,5,"[11.0, 21.0, 33.0, 11.0, 24.0]",33
386,2,7,"[16.0, 17.0, 25.0, 9.0, 33.0]",33
387,2,5,"[18.0, 15.0, 27.0, 19.0, 21.0]",27
388,6,4,"[13.0, 25.0, 25.0, 22.0, 15.0]",25
389,5,2,"[27.0, 17.0, 15.0, 19.0, 22.0]",27
390,7,4,"[17.0, 29.0, 19.0, 13.0, 22.0]",29
391,6,4,"[22.0, 25.0, 7.0, 24.0, 22.0]",25
392,7,5,"[22.0, 18.0, 26.0, 19.0, 15.0]",26
393,6,2,"[28.0, 17.0, 24.0, 17.0, 14.0]",28
394,4,2,"[30.0, 16.0, 23.0, 20.0, 11.0]",30
395,7,5,"[19.0, 18.0, 27.0, 12.0, 24.0]",27
396,7,5,"[26.0, 17.0, 27.0, 13.0, 17.0]",27
397,4,7,"[18.0, 19.0, 14.0, 18.0, 31.0]",31
