,true_label,predicted_label,predict_vote,max_count
40,7,2,"[26.0, 15.0, 26.0, 15.0, 18.0]",26
41,2,2,"[29.0, 22.0, 21.0, 15.0, 13.0]",29
42,5,2,"[30.0, 13.0, 24.0, 7.0, 26.0]",30
43,2,5,"[23.0, 18.0, 28.0, 13.0, 18.0]",28
44,7,2,"[27.0, 21.0, 26.0, 6.0, 20.0]",27
45,6,2,"[28.0, 10.0, 21.0, 15.0, 26.0]",28
46,4,6,"[13.0, 19.0, 24.0, 28.0, 16.0]",28
47,6,7,"[19.0, 17.0, 17.0, 23.0, 24.0]",24
48,6,4,"[17.0, 24.0, 18.0, 22.0, 19.0]",24
49,7,7,"[24.0, 12.0, 21.0, 11.0, 32.0]",32
50,4,7,"[16.0, 21.0, 21.0, 16.0, 26.0]",26
51,5,7,"[20.0, 19.0, 20.0, 14.0, 27.0]",27
52,6,5,"[20.0, 4.0, 46.0, 15.0, 15.0]",46
53,6,6,"[17.0, 18.0, 20.0, 31.0, 14.0]",31
54,7,5,"[10.0, 7.0, 35.0, 20.0, 28.0]",35
55,4,2,"[28.0, 14.0, 18.0, 16.0, 24.0]",28
56,6,5,"[22.0, 16.0, 24.0, 17.0, 21.0]",24
57,2,4,"[24.0, 25.0, 21.0, 11.0, 19.0]",25
58,4,5,"[21.0, 16.0, 23.0, 21.0, 19.0]",23
59,2,6,"[20.0, 17.0, 18.0, 24.0, 21.0]",24
60,7,6,"[9.0, 17.0, 28.0, 29.0, 17.0]",29
61,2,7,"[21.0, 17.0, 25.0, 8.0, 29.0]",29
62,5,4,"[10.0, 32.0, 28.0, 7.0, 23.0]",32
63,2,5,"[20.0, 16.0, 40.0, 11.0, 13.0]",40
64,4,7,"[19.0, 26.0, 17.0, 8.0, 30.0]",30
65,2,2,"[28.0, 12.0, 27.0, 8.0, 25.0]",28
66,7,5,"[18.0, 18.0, 24.0, 19.0, 21.0]",24
67,2,5,"[17.0, 13.0, 33.0, 26.0, 11.0]",33
68,6,6,"[17.0, 23.0, 21.0, 26.0, 13.0]",26
69,5,5,"[17.0, 20.0, 37.0, 12.0, 14.0]",37
70,6,5,"[24.0, 18.0, 30.0, 12.0, 16.0]",30
71,7,2,"[28.0, 15.0, 22.0, 13.0, 22.0]",28
72,6,2,"[23.0, 17.0, 20.0, 22.0, 18.0]",23
73,2,5,"[14.0, 17.0, 42.0, 14.0, 13.0]",42
74,5,5,"[18.0, 14.0, 24.0, 24.0, 20.0]",24
75,2,5,"[19.0, 13.0, 39.0, 15.0, 14.0]",39
76,6,2,"[25.0, 17.0, 22.0, 19.0, 17.0]",25
77,5,5,"[17.0, 21.0, 31.0, 16.0, 15.0]",31
78,2,2,"[31.0, 20.0, 23.0, 12.0, 14.0]",31
79,5,5,"[13.0, 16.0, 35.0, 21.0, 15.0]",35
80,4,2,"[25.0, 23.0, 18.0, 16.0, 18.0]",25
81,2,7,"[24.0, 11.0, 19.0, 11.0, 35.0]",35
82,6,6,"[18.0, 18.0, 24.0, 25.0, 15.0]",25
83,6,5,"[22.0, 15.0, 32.0, 13.0, 18.0]",32
84,4,2,"[24.0, 19.0, 23.0, 11.0, 23.0]",24
85,4,5,"[20.0, 16.0, 27.0, 23.0, 14.0]",27
86,5,6,"[19.0, 15.0, 15.0, 28.0, 23.0]",28
87,7,7,"[16.0, 18.0, 22.0, 20.0, 24.0]",24
88,5,7,"[15.0, 15.0, 22.0, 21.0, 27.0]",27
89,5,2,"[25.0, 22.0, 23.0, 9.0, 21.0]",25
90,2,7,"[21.0, 18.0, 21.0, 12.0, 28.0]",28
91,2,2,"[28.0, 15.0, 22.0, 18.0, 17.0]",28
92,6,2,"[22.0, 18.0, 20.0, 22.0, 18.0]",22
93,4,2,"[31.0, 20.0, 22.0, 12.0, 15.0]",31
94,5,5,"[17.0, 21.0, 26.0, 18.0, 18.0]",26
95,7,5,"[22.0, 20.0, 24.0, 17.0, 17.0]",24
96,2,2,"[22.0, 20.0, 21.0, 19.0, 18.0]",22
97,7,7,"[15.0, 15.0, 28.0, 10.0, 32.0]",32
98,5,7,"[19.0, 13.0, 21.0, 14.0, 33.0]",33
99,7,7,"[15.0, 19.0, 25.0, 9.0, 32.0]",32
100,5,7,"[23.0, 14.0, 26.0, 10.0, 27.0]",27
101,7,7,"[21.0, 17.0, 18.0, 21.0, 23.0]",23
102,7,7,"[15.0, 15.0, 16.0, 15.0, 39.0]",39
103,4,2,"[30.0, 19.0, 15.0, 19.0, 17.0]",30
104,5,2,"[26.0, 19.0, 25.0, 13.0, 17.0]",26
105,7,4,"[17.0, 30.0, 18.0, 5.0, 30.0]",30
106,2,7,"[20.0, 20.0, 25.0, 6.0, 29.0]",29
107,7,7,"[17.0, 22.0, 14.0, 15.0, 32.0]",32
108,6,5,"[20.0, 20.0, 23.0, 23.0, 14.0]",23
109,4,6,"[19.0, 17.0, 15.0, 29.0, 20.0]",29
110,6,7,"[23.0, 17.0, 16.0, 19.0, 25.0]",25
111,4,4,"[25.0, 30.0, 19.0, 7.0, 19.0]",30
112,7,5,"[25.0, 11.0, 30.0, 11.0, 23.0]",30
113,6,7,"[20.0, 14.0, 20.0, 10.0, 36.0]",36
114,5,7,"[14.0, 22.0, 25.0, 10.0, 29.0]",29
115,5,5,"[22.0, 16.0, 24.0, 16.0, 22.0]",24
116,4,6,"[22.0, 22.0, 13.0, 25.0, 18.0]",25
117,5,2,"[23.0, 23.0, 23.0, 8.0, 23.0]",23
118,5,2,"[28.0, 21.0, 24.0, 7.0, 20.0]",28
119,2,5,"[18.0, 16.0, 28.0, 17.0, 21.0]",28
120,2,6,"[20.0, 18.0, 25.0, 29.0, 8.0]",29
121,5,5,"[17.0, 17.0, 28.0, 13.0, 25.0]",28
122,4,2,"[26.0, 19.0, 14.0, 21.0, 20.0]",26
123,5,6,"[17.0, 18.0, 17.0, 26.0, 22.0]",26
124,7,6,"[19.0, 19.0, 23.0, 25.0, 14.0]",25
125,2,5,"[14.0, 14.0, 33.0, 15.0, 24.0]",33
126,4,5,"[17.0, 22.0, 27.0, 18.0, 16.0]",27
127,7,7,"[17.0, 21.0, 19.0, 15.0, 28.0]",28
128,2,5,"[18.0, 16.0, 28.0, 23.0, 15.0]",28
129,6,2,"[25.0, 15.0, 20.0, 21.0, 19.0]",25
130,5,4,"[14.0, 25.0, 23.0, 14.0, 24.0]",25
131,4,7,"[21.0, 20.0, 16.0, 11.0, 32.0]",32
132,6,2,"[23.0, 20.0, 23.0, 13.0, 21.0]",23
133,7,7,"[21.0, 15.0, 26.0, 10.0, 28.0]",28
134,2,5,"[18.0, 16.0, 28.0, 23.0, 15.0]",28
135,6,6,"[21.0, 17.0, 24.0, 26.0, 12.0]",26
136,4,2,"[26.0, 17.0, 22.0, 15.0, 20.0]",26
137,6,6,"[19.0, 22.0, 16.0, 24.0, 19.0]",24
138,6,2,"[22.0, 15.0, 19.0, 22.0, 22.0]",22
139,6,7,"[22.0, 19.0, 18.0, 15.0, 26.0]",26
140,6,2,"[33.0, 17.0, 19.0, 12.0, 19.0]",33
141,2,5,"[22.0, 15.0, 33.0, 10.0, 20.0]",33
142,6,2,"[23.0, 17.0, 21.0, 21.0, 18.0]",23
143,2,2,"[24.0, 18.0, 22.0, 20.0, 16.0]",24
144,6,7,"[12.0, 18.0, 18.0, 23.0, 29.0]",29
145,6,4,"[17.0, 22.0, 19.0, 20.0, 22.0]",22
146,4,2,"[24.0, 18.0, 20.0, 15.0, 23.0]",24
147,7,2,"[24.0, 16.0, 22.0, 15.0, 23.0]",24
148,7,5,"[19.0, 18.0, 24.0, 20.0, 19.0]",24
149,5,4,"[18.0, 28.0, 20.0, 12.0, 22.0]",28
150,5,5,"[24.0, 15.0, 26.0, 18.0, 17.0]",26
151,5,5,"[21.0, 10.0, 32.0, 21.0, 16.0]",32
152,2,2,"[25.0, 13.0, 20.0, 25.0, 17.0]",25
153,4,6,"[16.0, 19.0, 22.0, 27.0, 16.0]",27
154,7,7,"[15.0, 20.0, 18.0, 21.0, 26.0]",26
155,5,5,"[21.0, 13.0, 29.0, 20.0, 17.0]",29
156,4,7,"[24.0, 13.0, 21.0, 16.0, 26.0]",26
157,6,5,"[21.0, 15.0, 28.0, 21.0, 15.0]",28
158,6,5,"[21.0, 18.0, 25.0, 16.0, 20.0]",25
159,6,4,"[24.0, 25.0, 16.0, 20.0, 15.0]",25
160,7,7,"[10.0, 19.0, 20.0, 18.0, 33.0]",33
161,2,4,"[12.0, 29.0, 25.0, 13.0, 21.0]",29
162,6,5,"[19.0, 19.0, 28.0, 19.0, 15.0]",28
163,2,2,"[28.0, 21.0, 28.0, 9.0, 14.0]",28
164,5,6,"[15.0, 18.0, 23.0, 27.0, 17.0]",27
165,5,5,"[18.0, 17.0, 32.0, 21.0, 12.0]",32
166,4,7,"[22.0, 19.0, 18.0, 18.0, 23.0]",23
167,6,5,"[25.0, 13.0, 27.0, 15.0, 20.0]",27
168,2,2,"[28.0, 19.0, 22.0, 5.0, 26.0]",28
169,2,5,"[20.0, 22.0, 23.0, 18.0, 17.0]",23
170,7,2,"[30.0, 19.0, 22.0, 8.0, 21.0]",30
171,2,7,"[20.0, 16.0, 21.0, 15.0, 28.0]",28
172,5,5,"[21.0, 19.0, 32.0, 18.0, 10.0]",32
173,4,7,"[19.0, 20.0, 19.0, 20.0, 22.0]",22
174,4,2,"[24.0, 20.0, 17.0, 20.0, 19.0]",24
175,7,5,"[25.0, 12.0, 29.0, 10.0, 24.0]",29
176,4,2,"[29.0, 25.0, 23.0, 4.0, 19.0]",29
177,2,5,"[20.0, 15.0, 28.0, 16.0, 21.0]",28
178,7,2,"[26.0, 19.0, 16.0, 14.0, 25.0]",26
179,7,6,"[18.0, 15.0, 21.0, 24.0, 22.0]",24
180,6,5,"[17.0, 15.0, 35.0, 25.0, 8.0]",35
181,6,5,"[19.0, 16.0, 25.0, 21.0, 19.0]",25
182,2,6,"[19.0, 15.0, 20.0, 25.0, 21.0]",25
183,7,2,"[26.0, 17.0, 17.0, 17.0, 23.0]",26
184,2,4,"[15.0, 26.0, 26.0, 16.0, 17.0]",26
185,2,2,"[30.0, 17.0, 16.0, 9.0, 28.0]",30
186,5,2,"[25.0, 12.0, 25.0, 15.0, 23.0]",25
187,2,6,"[22.0, 16.0, 21.0, 32.0, 9.0]",32
188,6,5,"[18.0, 14.0, 29.0, 22.0, 17.0]",29
189,2,5,"[14.0, 18.0, 30.0, 14.0, 24.0]",30
190,6,5,"[20.0, 18.0, 27.0, 19.0, 16.0]",27
191,2,5,"[20.0, 24.0, 26.0, 14.0, 16.0]",26
192,7,2,"[24.0, 22.0, 14.0, 18.0, 22.0]",24
193,4,2,"[24.0, 22.0, 18.0, 18.0, 18.0]",24
194,2,2,"[31.0, 25.0, 24.0, 8.0, 12.0]",31
195,7,2,"[22.0, 22.0, 19.0, 16.0, 21.0]",22
196,6,5,"[15.0, 20.0, 30.0, 21.0, 14.0]",30
197,7,7,"[20.0, 19.0, 18.0, 18.0, 25.0]",25
198,7,7,"[25.0, 15.0, 14.0, 11.0, 35.0]",35
199,4,2,"[28.0, 20.0, 18.0, 19.0, 15.0]",28
200,5,7,"[18.0, 20.0, 20.0, 12.0, 30.0]",30
201,2,5,"[22.0, 19.0, 26.0, 17.0, 16.0]",26
202,4,2,"[26.0, 17.0, 26.0, 14.0, 17.0]",26
203,6,2,"[22.0, 19.0, 20.0, 20.0, 19.0]",22
204,2,5,"[24.0, 17.0, 25.0, 12.0, 22.0]",25
205,5,5,"[19.0, 10.0, 37.0, 9.0, 25.0]",37
206,7,2,"[25.0, 16.0, 22.0, 20.0, 17.0]",25
207,7,4,"[18.0, 25.0, 24.0, 15.0, 18.0]",25
208,2,7,"[18.0, 16.0, 23.0, 17.0, 26.0]",26
209,5,5,"[19.0, 17.0, 24.0, 24.0, 16.0]",24
210,4,7,"[16.0, 14.0, 24.0, 14.0, 32.0]",32
211,5,5,"[26.0, 13.0, 33.0, 16.0, 12.0]",33
212,7,2,"[23.0, 17.0, 18.0, 20.0, 22.0]",23
213,5,2,"[27.0, 19.0, 18.0, 18.0, 18.0]",27
214,2,2,"[31.0, 18.0, 24.0, 11.0, 16.0]",31
215,2,5,"[19.0, 19.0, 27.0, 9.0, 26.0]",27
216,2,4,"[20.0, 29.0, 24.0, 14.0, 13.0]",29
217,7,5,"[17.0, 9.0, 28.0, 21.0, 25.0]",28
218,4,5,"[26.0, 16.0, 27.0, 17.0, 14.0]",27
219,5,2,"[25.0, 16.0, 19.0, 21.0, 19.0]",25
220,4,5,"[14.0, 18.0, 23.0, 23.0, 22.0]",23
221,6,6,"[20.0, 19.0, 19.0, 21.0, 21.0]",21
222,5,5,"[17.0, 19.0, 28.0, 12.0, 24.0]",28
223,6,4,"[17.0, 25.0, 24.0, 19.0, 15.0]",25
224,4,4,"[17.0, 24.0, 24.0, 17.0, 18.0]",24
225,4,5,"[22.0, 14.0, 23.0, 22.0, 19.0]",23
226,4,6,"[20.0, 19.0, 20.0, 22.0, 19.0]",22
227,7,5,"[23.0, 11.0, 29.0, 17.0, 20.0]",29
228,7,5,"[18.0, 20.0, 29.0, 14.0, 19.0]",29
229,5,7,"[18.0, 20.0, 25.0, 5.0, 32.0]",32
230,7,7,"[21.0, 22.0, 21.0, 10.0, 26.0]",26
231,6,7,"[21.0, 17.0, 18.0, 18.0, 26.0]",26
232,5,2,"[25.0, 23.0, 17.0, 16.0, 19.0]",25
233,4,2,"[23.0, 23.0, 19.0, 15.0, 20.0]",23
234,6,5,"[16.0, 17.0, 31.0, 24.0, 12.0]",31
235,5,5,"[20.0, 21.0, 28.0, 23.0, 8.0]",28
236,5,2,"[24.0, 17.0, 24.0, 14.0, 21.0]",24
237,5,2,"[30.0, 16.0, 23.0, 18.0, 13.0]",30
238,2,5,"[23.0, 18.0, 27.0, 8.0, 24.0]",27
239,2,5,"[26.0, 11.0, 32.0, 13.0, 18.0]",32
240,4,5,"[8.0, 13.0, 31.0, 23.0, 25.0]",31
241,6,5,"[22.0, 13.0, 26.0, 18.0, 21.0]",26
242,5,5,"[16.0, 20.0, 29.0, 22.0, 13.0]",29
243,4,5,"[20.0, 16.0, 32.0, 18.0, 14.0]",32
244,4,2,"[37.0, 18.0, 22.0, 13.0, 10.0]",37
245,7,5,"[25.0, 15.0, 33.0, 11.0, 16.0]",33
246,4,6,"[22.0, 20.0, 21.0, 28.0, 9.0]",28
247,5,5,"[20.0, 16.0, 36.0, 16.0, 12.0]",36
248,6,5,"[13.0, 16.0, 30.0, 24.0, 17.0]",30
249,6,5,"[15.0, 22.0, 29.0, 13.0, 21.0]",29
250,5,5,"[8.0, 18.0, 34.0, 25.0, 15.0]",34
251,5,5,"[27.0, 13.0, 30.0, 15.0, 15.0]",30
252,5,5,"[17.0, 15.0, 29.0, 15.0, 24.0]",29
253,7,2,"[26.0, 23.0, 16.0, 13.0, 22.0]",26
254,7,6,"[19.0, 18.0, 20.0, 22.0, 21.0]",22
255,5,5,"[12.0, 8.0, 51.0, 20.0, 9.0]",51
256,4,2,"[34.0, 11.0, 19.0, 15.0, 21.0]",34
257,6,6,"[21.0, 17.0, 23.0, 25.0, 14.0]",25
258,5,2,"[25.0, 20.0, 24.0, 13.0, 18.0]",25
259,6,2,"[26.0, 19.0, 19.0, 22.0, 14.0]",26
260,6,5,"[19.0, 15.0, 28.0, 23.0, 15.0]",28
261,6,5,"[11.0, 17.0, 38.0, 16.0, 18.0]",38
262,2,2,"[24.0, 13.0, 21.0, 23.0, 19.0]",24
263,7,7,"[20.0, 22.0, 21.0, 12.0, 25.0]",25
264,6,2,"[23.0, 21.0, 20.0, 20.0, 16.0]",23
265,7,6,"[24.0, 16.0, 18.0, 26.0, 16.0]",26
266,5,5,"[22.0, 12.0, 35.0, 14.0, 17.0]",35
267,6,7,"[14.0, 16.0, 24.0, 15.0, 31.0]",31
268,2,6,"[23.0, 14.0, 23.0, 26.0, 14.0]",26
269,5,5,"[13.0, 12.0, 43.0, 15.0, 17.0]",43
270,5,2,"[30.0, 14.0, 30.0, 11.0, 15.0]",30
271,5,7,"[24.0, 8.0, 24.0, 15.0, 29.0]",29
272,5,4,"[14.0, 27.0, 19.0, 16.0, 24.0]",27
273,4,4,"[21.0, 25.0, 13.0, 18.0, 23.0]",25
274,6,6,"[19.0, 16.0, 17.0, 24.0, 24.0]",24
275,4,4,"[20.0, 23.0, 22.0, 15.0, 20.0]",23
276,2,6,"[19.0, 22.0, 12.0, 24.0, 23.0]",24
277,7,5,"[19.0, 17.0, 29.0, 12.0, 23.0]",29
278,6,7,"[21.0, 22.0, 14.0, 11.0, 32.0]",32
279,2,5,"[15.0, 18.0, 28.0, 20.0, 19.0]",28
280,2,6,"[18.0, 16.0, 20.0, 23.0, 23.0]",23
281,7,7,"[20.0, 14.0, 23.0, 16.0, 27.0]",27
282,2,5,"[26.0, 14.0, 27.0, 12.0, 21.0]",27
283,6,5,"[20.0, 14.0, 27.0, 18.0, 21.0]",27
284,7,7,"[14.0, 12.0, 24.0, 4.0, 46.0]",46
285,6,5,"[28.0, 9.0, 31.0, 8.0, 24.0]",31
286,6,5,"[22.0, 15.0, 25.0, 18.0, 20.0]",25
287,7,7,"[29.0, 15.0, 16.0, 8.0, 32.0]",32
288,5,2,"[27.0, 21.0, 18.0, 25.0, 9.0]",27
289,4,5,"[23.0, 16.0, 25.0, 20.0, 16.0]",25
290,4,5,"[19.0, 11.0, 30.0, 25.0, 15.0]",30
291,4,2,"[22.0, 22.0, 20.0, 14.0, 22.0]",22
292,6,7,"[11.0, 20.0, 14.0, 23.0, 32.0]",32
293,2,2,"[30.0, 18.0, 16.0, 6.0, 30.0]",30
294,6,6,"[18.0, 23.0, 15.0, 27.0, 17.0]",27
295,4,7,"[17.0, 21.0, 17.0, 18.0, 27.0]",27
296,7,6,"[19.0, 21.0, 16.0, 24.0, 20.0]",24
297,5,7,"[23.0, 13.0, 18.0, 18.0, 28.0]",28
298,5,5,"[25.0, 23.0, 27.0, 14.0, 11.0]",27
299,2,5,"[15.0, 22.0, 25.0, 23.0, 15.0]",25
300,6,5,"[16.0, 11.0, 34.0, 24.0, 15.0]",34
301,4,7,"[19.0, 13.0, 23.0, 17.0, 28.0]",28
302,6,5,"[19.0, 17.0, 27.0, 19.0, 18.0]",27
303,5,5,"[21.0, 21.0, 22.0, 17.0, 19.0]",22
304,6,7,"[19.0, 18.0, 18.0, 15.0, 30.0]",30
305,6,5,"[16.0, 15.0, 35.0, 16.0, 18.0]",35
306,2,5,"[20.0, 16.0, 34.0, 10.0, 20.0]",34
307,7,7,"[15.0, 16.0, 23.0, 12.0, 34.0]",34
308,7,5,"[23.0, 15.0, 28.0, 18.0, 16.0]",28
309,2,2,"[33.0, 18.0, 14.0, 7.0, 28.0]",33
310,7,7,"[18.0, 16.0, 23.0, 9.0, 34.0]",34
311,4,2,"[22.0, 16.0, 22.0, 20.0, 20.0]",22
312,4,4,"[20.0, 23.0, 23.0, 11.0, 23.0]",23
313,2,2,"[23.0, 19.0, 23.0, 21.0, 14.0]",23
314,5,5,"[24.0, 15.0, 29.0, 15.0, 17.0]",29
315,6,4,"[19.0, 24.0, 20.0, 21.0, 16.0]",24
316,7,2,"[26.0, 24.0, 14.0, 16.0, 20.0]",26
317,6,2,"[28.0, 13.0, 23.0, 19.0, 17.0]",28
318,5,5,"[18.0, 16.0, 22.0, 22.0, 22.0]",22
319,5,6,"[21.0, 15.0, 20.0, 24.0, 20.0]",24
320,7,5,"[17.0, 17.0, 37.0, 9.0, 20.0]",37
321,4,5,"[20.0, 22.0, 25.0, 9.0, 24.0]",25
322,4,2,"[24.0, 20.0, 22.0, 11.0, 23.0]",24
323,5,5,"[22.0, 15.0, 27.0, 17.0, 19.0]",27
324,5,6,"[21.0, 18.0, 18.0, 26.0, 17.0]",26
325,6,5,"[16.0, 24.0, 25.0, 22.0, 13.0]",25
326,2,2,"[26.0, 21.0, 24.0, 9.0, 20.0]",26
327,4,2,"[23.0, 18.0, 21.0, 20.0, 18.0]",23
328,4,5,"[17.0, 23.0, 28.0, 11.0, 21.0]",28
329,7,7,"[16.0, 14.0, 25.0, 5.0, 40.0]",40
330,6,6,"[19.0, 19.0, 18.0, 26.0, 18.0]",26
331,6,6,"[11.0, 19.0, 25.0, 31.0, 14.0]",31
332,6,2,"[28.0, 18.0, 23.0, 11.0, 20.0]",28
333,2,2,"[27.0, 19.0, 21.0, 18.0, 15.0]",27
334,5,2,"[27.0, 17.0, 16.0, 15.0, 25.0]",27
335,6,6,"[18.0, 21.0, 15.0, 31.0, 15.0]",31
336,4,7,"[21.0, 22.0, 21.0, 13.0, 23.0]",23
337,6,2,"[22.0, 15.0, 20.0, 22.0, 21.0]",22
338,6,5,"[15.0, 17.0, 29.0, 23.0, 16.0]",29
339,2,2,"[30.0, 15.0, 20.0, 13.0, 22.0]",30
340,2,2,"[28.0, 18.0, 25.0, 14.0, 15.0]",28
341,7,7,"[20.0, 20.0, 17.0, 19.0, 24.0]",24
342,2,4,"[21.0, 26.0, 23.0, 9.0, 21.0]",26
343,7,5,"[22.0, 23.0, 25.0, 11.0, 19.0]",25
344,5,5,"[20.0, 22.0, 23.0, 16.0, 19.0]",23
345,7,5,"[17.0, 14.0, 29.0, 18.0, 22.0]",29
346,2,2,"[26.0, 12.0, 22.0, 22.0, 18.0]",26
347,4,5,"[9.0, 23.0, 27.0, 16.0, 25.0]",27
348,7,2,"[24.0, 18.0, 20.0, 16.0, 22.0]",24
349,4,5,"[19.0, 22.0, 30.0, 19.0, 10.0]",30
350,2,2,"[29.0, 24.0, 16.0, 15.0, 16.0]",29
351,6,7,"[23.0, 24.0, 18.0, 6.0, 29.0]",29
352,7,7,"[23.0, 13.0, 22.0, 15.0, 27.0]",27
353,4,2,"[29.0, 16.0, 25.0, 10.0, 20.0]",29
354,4,7,"[22.0, 19.0, 21.0, 8.0, 30.0]",30
355,4,7,"[16.0, 11.0, 24.0, 19.0, 30.0]",30
356,2,7,"[18.0, 23.0, 16.0, 14.0, 29.0]",29
357,6,4,"[22.0, 25.0, 15.0, 16.0, 22.0]",25
358,5,2,"[26.0, 20.0, 25.0, 5.0, 24.0]",26
359,4,5,"[18.0, 13.0, 29.0, 13.0, 27.0]",29
360,2,5,"[25.0, 22.0, 30.0, 6.0, 17.0]",30
361,7,5,"[15.0, 19.0, 30.0, 18.0, 18.0]",30
362,4,2,"[31.0, 21.0, 17.0, 10.0, 21.0]",31
363,4,2,"[41.0, 15.0, 18.0, 11.0, 15.0]",41
364,2,5,"[23.0, 12.0, 29.0, 16.0, 20.0]",29
365,7,5,"[12.0, 18.0, 35.0, 10.0, 25.0]",35
366,7,5,"[22.0, 11.0, 28.0, 14.0, 25.0]",28
367,7,2,"[25.0, 18.0, 24.0, 12.0, 21.0]",25
368,6,4,"[19.0, 23.0, 21.0, 17.0, 20.0]",23
369,6,5,"[19.0, 19.0, 23.0, 19.0, 20.0]",23
370,2,2,"[29.0, 16.0, 24.0, 9.0, 22.0]",29
371,5,5,"[17.0, 22.0, 28.0, 14.0, 19.0]",28
372,2,6,"[6.0, 24.0, 22.0, 32.0, 16.0]",32
373,2,7,"[23.0, 14.0, 22.0, 15.0, 26.0]",26
374,2,5,"[14.0, 18.0, 24.0, 23.0, 21.0]",24
375,6,6,"[21.0, 12.0, 23.0, 29.0, 15.0]",29
376,2,2,"[28.0, 15.0, 23.0, 21.0, 13.0]",28
377,6,4,"[23.0, 24.0, 15.0, 20.0, 18.0]",24
378,6,4,"[20.0, 27.0, 16.0, 18.0, 19.0]",27
379,2,7,"[22.0, 21.0, 20.0, 9.0, 28.0]",28
380,7,2,"[24.0, 21.0, 13.0, 22.0, 20.0]",24
381,5,2,"[29.0, 12.0, 26.0, 13.0, 20.0]",29
382,4,7,"[22.0, 20.0, 16.0, 18.0, 24.0]",24
383,6,5,"[18.0, 15.0, 28.0, 24.0, 15.0]",28
384,6,5,"[14.0, 13.0, 33.0, 20.0, 20.0]",33
385,4,4,"[20.0, 27.0, 16.0, 22.0, 15.0]",27
386,2,7,"[22.0, 22.0, 22.0, 10.0, 24.0]",24
387,2,2,"[26.0, 12.0, 24.0, 12.0, 26.0]",26
388,6,5,"[18.0, 13.0, 30.0, 30.0, 9.0]",30
389,5,6,"[15.0, 13.0, 22.0, 25.0, 25.0]",25
390,7,4,"[20.0, 28.0, 27.0, 13.0, 12.0]",28
391,6,7,"[19.0, 22.0, 16.0, 18.0, 25.0]",25
392,7,2,"[24.0, 14.0, 20.0, 20.0, 22.0]",24
393,6,7,"[18.0, 22.0, 12.0, 20.0, 28.0]",28
394,4,6,"[21.0, 19.0, 17.0, 25.0, 18.0]",25
395,7,7,"[25.0, 17.0, 23.0, 7.0, 28.0]",28
396,7,2,"[31.0, 26.0, 20.0, 9.0, 14.0]",31
397,4,2,"[26.0, 13.0, 19.0, 16.0, 26.0]",26
