,true_label,predicted_label,predict_vote,max_count
50,4,4,"[26.0, 29.0, 16.0, 11.0, 18.0]",29
51,5,7,"[19.0, 17.0, 18.0, 19.0, 27.0]",27
52,6,6,"[18.0, 10.0, 26.0, 38.0, 8.0]",38
53,6,6,"[23.0, 22.0, 15.0, 27.0, 13.0]",27
54,7,5,"[8.0, 11.0, 39.0, 17.0, 25.0]",39
55,4,2,"[30.0, 17.0, 17.0, 26.0, 10.0]",30
56,6,2,"[27.0, 15.0, 22.0, 21.0, 15.0]",27
57,2,4,"[24.0, 26.0, 19.0, 15.0, 16.0]",26
58,4,7,"[12.0, 17.0, 18.0, 13.0, 40.0]",40
59,2,6,"[22.0, 15.0, 24.0, 25.0, 14.0]",25
60,7,5,"[15.0, 22.0, 26.0, 22.0, 15.0]",26
61,2,2,"[23.0, 22.0, 22.0, 15.0, 18.0]",23
62,5,7,"[20.0, 20.0, 22.0, 12.0, 26.0]",26
63,2,2,"[32.0, 26.0, 9.0, 24.0, 9.0]",32
64,4,4,"[27.0, 29.0, 14.0, 16.0, 14.0]",29
65,2,2,"[34.0, 18.0, 13.0, 21.0, 14.0]",34
66,7,2,"[30.0, 21.0, 15.0, 17.0, 17.0]",30
67,2,2,"[26.0, 17.0, 18.0, 21.0, 18.0]",26
68,6,6,"[25.0, 25.0, 13.0, 26.0, 11.0]",26
69,5,6,"[26.0, 17.0, 16.0, 28.0, 13.0]",28
70,6,7,"[18.0, 23.0, 18.0, 11.0, 30.0]",30
71,7,2,"[33.0, 22.0, 14.0, 15.0, 16.0]",33
72,6,6,"[24.0, 19.0, 12.0, 31.0, 14.0]",31
73,2,5,"[23.0, 16.0, 25.0, 21.0, 15.0]",25
74,5,5,"[17.0, 17.0, 24.0, 23.0, 19.0]",24
75,2,5,"[21.0, 17.0, 25.0, 21.0, 16.0]",25
76,6,2,"[25.0, 25.0, 16.0, 20.0, 14.0]",25
77,5,4,"[22.0, 27.0, 12.0, 26.0, 13.0]",27
78,2,2,"[33.0, 18.0, 17.0, 19.0, 13.0]",33
79,5,6,"[13.0, 23.0, 16.0, 37.0, 11.0]",37
80,4,2,"[30.0, 24.0, 16.0, 19.0, 11.0]",30
81,2,4,"[31.0, 32.0, 9.0, 11.0, 17.0]",32
82,6,6,"[19.0, 25.0, 14.0, 30.0, 12.0]",30
83,6,6,"[23.0, 15.0, 15.0, 32.0, 15.0]",32
84,4,4,"[26.0, 29.0, 10.0, 21.0, 14.0]",29
85,4,2,"[27.0, 17.0, 14.0, 26.0, 16.0]",27
86,5,7,"[21.0, 19.0, 6.0, 11.0, 43.0]",43
87,7,2,"[25.0, 25.0, 13.0, 15.0, 22.0]",25
88,5,6,"[22.0, 23.0, 21.0, 24.0, 10.0]",24
89,5,7,"[8.0, 23.0, 15.0, 15.0, 39.0]",39
90,2,6,"[20.0, 22.0, 17.0, 23.0, 18.0]",23
91,2,2,"[31.0, 22.0, 11.0, 18.0, 18.0]",31
92,6,6,"[28.0, 17.0, 11.0, 29.0, 15.0]",29
93,4,6,"[18.0, 12.0, 9.0, 34.0, 27.0]",34
94,5,2,"[27.0, 18.0, 18.0, 18.0, 19.0]",27
95,7,7,"[18.0, 19.0, 19.0, 18.0, 26.0]",26
96,2,6,"[23.0, 18.0, 18.0, 27.0, 14.0]",27
97,7,7,"[16.0, 16.0, 29.0, 2.0, 37.0]",37
98,5,2,"[29.0, 16.0, 22.0, 11.0, 22.0]",29
99,7,2,"[23.0, 20.0, 22.0, 15.0, 20.0]",23
100,5,5,"[20.0, 20.0, 30.0, 19.0, 11.0]",30
101,7,2,"[26.0, 22.0, 18.0, 22.0, 12.0]",26
102,7,2,"[26.0, 16.0, 23.0, 13.0, 22.0]",26
103,4,2,"[27.0, 15.0, 14.0, 18.0, 26.0]",27
104,5,7,"[20.0, 16.0, 21.0, 18.0, 25.0]",25
105,7,2,"[29.0, 16.0, 15.0, 24.0, 16.0]",29
106,2,4,"[21.0, 25.0, 18.0, 20.0, 16.0]",25
107,7,2,"[27.0, 16.0, 18.0, 14.0, 25.0]",27
108,6,6,"[20.0, 20.0, 18.0, 23.0, 19.0]",23
109,4,2,"[24.0, 19.0, 24.0, 23.0, 10.0]",24
110,6,4,"[19.0, 24.0, 21.0, 21.0, 15.0]",24
111,4,4,"[26.0, 30.0, 10.0, 22.0, 12.0]",30
112,7,7,"[18.0, 12.0, 19.0, 22.0, 29.0]",29
113,6,2,"[27.0, 18.0, 19.0, 14.0, 22.0]",27
114,5,4,"[18.0, 23.0, 21.0, 18.0, 20.0]",23
115,5,4,"[18.0, 22.0, 22.0, 22.0, 16.0]",22
116,4,6,"[21.0, 16.0, 18.0, 23.0, 22.0]",23
117,5,4,"[18.0, 25.0, 16.0, 24.0, 17.0]",25
118,5,4,"[19.0, 29.0, 21.0, 12.0, 19.0]",29
119,2,6,"[22.0, 24.0, 12.0, 26.0, 16.0]",26
120,2,4,"[22.0, 24.0, 18.0, 21.0, 15.0]",24
121,5,2,"[22.0, 21.0, 21.0, 14.0, 22.0]",22
122,4,4,"[24.0, 31.0, 12.0, 16.0, 17.0]",31
123,5,2,"[28.0, 22.0, 12.0, 16.0, 22.0]",28
124,7,7,"[18.0, 19.0, 20.0, 20.0, 23.0]",23
125,2,2,"[27.0, 18.0, 14.0, 17.0, 24.0]",27
126,4,4,"[15.0, 32.0, 18.0, 13.0, 22.0]",32
127,7,7,"[20.0, 21.0, 16.0, 21.0, 22.0]",22
128,2,4,"[23.0, 30.0, 17.0, 14.0, 16.0]",30
129,6,6,"[19.0, 18.0, 23.0, 24.0, 16.0]",24
130,5,2,"[26.0, 23.0, 25.0, 13.0, 13.0]",26
131,4,4,"[20.0, 33.0, 22.0, 8.0, 17.0]",33
132,6,4,"[20.0, 24.0, 14.0, 23.0, 19.0]",24
133,7,2,"[30.0, 19.0, 14.0, 17.0, 20.0]",30
134,2,4,"[25.0, 27.0, 11.0, 23.0, 14.0]",27
135,6,4,"[18.0, 25.0, 12.0, 25.0, 20.0]",25
136,4,4,"[20.0, 33.0, 5.0, 31.0, 11.0]",33
137,6,4,"[25.0, 29.0, 19.0, 21.0, 6.0]",29
138,6,6,"[22.0, 18.0, 11.0, 36.0, 13.0]",36
139,6,2,"[26.0, 23.0, 13.0, 18.0, 20.0]",26
140,6,6,"[23.0, 17.0, 15.0, 30.0, 15.0]",30
141,2,2,"[25.0, 21.0, 22.0, 14.0, 18.0]",25
142,6,2,"[28.0, 27.0, 16.0, 20.0, 9.0]",28
143,2,4,"[28.0, 37.0, 12.0, 14.0, 9.0]",37
144,6,4,"[23.0, 25.0, 16.0, 20.0, 16.0]",25
145,6,6,"[17.0, 19.0, 22.0, 32.0, 10.0]",32
146,4,6,"[17.0, 23.0, 9.0, 28.0, 23.0]",28
147,7,2,"[28.0, 24.0, 8.0, 25.0, 15.0]",28
148,7,6,"[19.0, 24.0, 12.0, 27.0, 18.0]",27
149,5,4,"[15.0, 29.0, 19.0, 14.0, 23.0]",29
150,5,4,"[18.0, 29.0, 14.0, 22.0, 17.0]",29
151,5,5,"[16.0, 18.0, 26.0, 26.0, 14.0]",26
152,2,6,"[22.0, 18.0, 14.0, 29.0, 17.0]",29
153,4,6,"[26.0, 16.0, 9.0, 31.0, 18.0]",31
154,7,6,"[19.0, 20.0, 22.0, 23.0, 16.0]",23
155,5,4,"[24.0, 30.0, 14.0, 24.0, 8.0]",30
156,4,4,"[24.0, 31.0, 14.0, 13.0, 18.0]",31
157,6,6,"[25.0, 24.0, 11.0, 28.0, 12.0]",28
158,6,4,"[23.0, 30.0, 14.0, 18.0, 15.0]",30
159,6,6,"[28.0, 18.0, 13.0, 29.0, 12.0]",29
160,7,2,"[32.0, 22.0, 9.0, 22.0, 15.0]",32
161,2,4,"[21.0, 22.0, 22.0, 16.0, 19.0]",22
162,6,2,"[23.0, 21.0, 20.0, 21.0, 15.0]",23
163,2,2,"[35.0, 20.0, 17.0, 16.0, 12.0]",35
164,5,2,"[24.0, 19.0, 17.0, 23.0, 17.0]",24
165,5,5,"[17.0, 21.0, 27.0, 18.0, 17.0]",27
166,4,7,"[26.0, 20.0, 18.0, 9.0, 27.0]",27
167,6,4,"[20.0, 27.0, 15.0, 23.0, 15.0]",27
168,2,2,"[30.0, 14.0, 18.0, 11.0, 27.0]",30
169,2,4,"[23.0, 26.0, 13.0, 22.0, 16.0]",26
170,7,6,"[25.0, 20.0, 16.0, 26.0, 13.0]",26
171,2,6,"[20.0, 22.0, 12.0, 23.0, 23.0]",23
172,5,5,"[24.0, 14.0, 28.0, 23.0, 11.0]",28
173,4,7,"[19.0, 23.0, 19.0, 12.0, 27.0]",27
174,4,2,"[28.0, 25.0, 9.0, 28.0, 10.0]",28
175,7,2,"[26.0, 17.0, 15.0, 16.0, 26.0]",26
176,4,4,"[26.0, 28.0, 16.0, 11.0, 19.0]",28
177,2,6,"[18.0, 16.0, 20.0, 30.0, 16.0]",30
178,7,4,"[21.0, 24.0, 18.0, 21.0, 16.0]",24
179,7,6,"[20.0, 23.0, 17.0, 30.0, 10.0]",30
180,6,6,"[22.0, 19.0, 16.0, 30.0, 13.0]",30
181,6,6,"[23.0, 16.0, 14.0, 31.0, 16.0]",31
182,2,2,"[28.0, 26.0, 22.0, 19.0, 5.0]",28
183,7,6,"[19.0, 24.0, 18.0, 27.0, 12.0]",27
184,2,5,"[18.0, 18.0, 27.0, 16.0, 21.0]",27
185,2,7,"[23.0, 18.0, 20.0, 15.0, 24.0]",24
186,5,2,"[22.0, 22.0, 21.0, 22.0, 13.0]",22
187,2,6,"[22.0, 26.0, 15.0, 27.0, 10.0]",27
188,6,6,"[27.0, 17.0, 18.0, 28.0, 10.0]",28
189,2,4,"[14.0, 23.0, 23.0, 23.0, 17.0]",23
190,6,4,"[24.0, 29.0, 12.0, 21.0, 14.0]",29
191,2,2,"[34.0, 21.0, 12.0, 22.0, 11.0]",34
192,7,2,"[23.0, 23.0, 13.0, 21.0, 20.0]",23
193,4,6,"[22.0, 20.0, 21.0, 23.0, 14.0]",23
194,2,2,"[33.0, 23.0, 15.0, 18.0, 11.0]",33
195,7,4,"[26.0, 27.0, 17.0, 24.0, 6.0]",27
196,6,2,"[26.0, 22.0, 19.0, 22.0, 11.0]",26
197,7,6,"[13.0, 24.0, 16.0, 30.0, 17.0]",30
198,7,2,"[32.0, 11.0, 14.0, 24.0, 19.0]",32
199,4,6,"[20.0, 13.0, 21.0, 26.0, 20.0]",26
200,5,2,"[29.0, 24.0, 12.0, 20.0, 15.0]",29
201,2,4,"[19.0, 27.0, 19.0, 19.0, 16.0]",27
202,4,4,"[12.0, 30.0, 21.0, 25.0, 12.0]",30
203,6,2,"[23.0, 22.0, 17.0, 21.0, 17.0]",23
204,2,2,"[32.0, 28.0, 12.0, 14.0, 14.0]",32
205,5,5,"[15.0, 24.0, 32.0, 11.0, 18.0]",32
206,7,7,"[19.0, 17.0, 18.0, 19.0, 27.0]",27
207,7,4,"[18.0, 28.0, 16.0, 10.0, 28.0]",28
208,2,2,"[27.0, 14.0, 15.0, 27.0, 17.0]",27
209,5,2,"[29.0, 21.0, 15.0, 24.0, 11.0]",29
210,4,4,"[21.0, 30.0, 15.0, 8.0, 26.0]",30
211,5,5,"[17.0, 23.0, 30.0, 21.0, 9.0]",30
212,7,2,"[25.0, 21.0, 17.0, 23.0, 14.0]",25
213,5,4,"[18.0, 32.0, 9.0, 28.0, 13.0]",32
214,2,2,"[32.0, 29.0, 8.0, 17.0, 14.0]",32
215,2,2,"[26.0, 22.0, 14.0, 19.0, 19.0]",26
216,2,6,"[19.0, 24.0, 14.0, 28.0, 15.0]",28
217,7,7,"[21.0, 20.0, 16.0, 21.0, 22.0]",22
218,4,2,"[30.0, 27.0, 12.0, 10.0, 21.0]",30
219,5,7,"[21.0, 21.0, 16.0, 20.0, 22.0]",22
220,4,5,"[20.0, 15.0, 25.0, 24.0, 16.0]",25
221,6,6,"[21.0, 23.0, 12.0, 34.0, 10.0]",34
222,5,5,"[15.0, 21.0, 34.0, 7.0, 23.0]",34
223,6,2,"[24.0, 24.0, 14.0, 23.0, 15.0]",24
224,4,4,"[22.0, 25.0, 14.0, 23.0, 16.0]",25
225,4,4,"[23.0, 27.0, 13.0, 24.0, 13.0]",27
226,4,7,"[20.0, 18.0, 15.0, 18.0, 29.0]",29
227,7,2,"[28.0, 14.0, 23.0, 11.0, 24.0]",28
228,7,4,"[22.0, 37.0, 12.0, 12.0, 17.0]",37
229,5,7,"[16.0, 16.0, 22.0, 14.0, 32.0]",32
230,7,2,"[27.0, 21.0, 17.0, 17.0, 18.0]",27
231,6,4,"[14.0, 29.0, 12.0, 27.0, 18.0]",29
232,5,4,"[21.0, 31.0, 12.0, 18.0, 18.0]",31
233,4,6,"[20.0, 25.0, 9.0, 28.0, 18.0]",28
234,6,6,"[23.0, 24.0, 14.0, 27.0, 12.0]",27
235,5,4,"[22.0, 25.0, 10.0, 20.0, 23.0]",25
236,5,7,"[12.0, 22.0, 23.0, 19.0, 24.0]",24
237,5,2,"[32.0, 23.0, 11.0, 23.0, 11.0]",32
238,2,2,"[27.0, 26.0, 19.0, 18.0, 10.0]",27
239,2,2,"[23.0, 18.0, 15.0, 22.0, 22.0]",23
240,4,6,"[19.0, 24.0, 16.0, 30.0, 11.0]",30
241,6,5,"[21.0, 17.0, 30.0, 21.0, 11.0]",30
242,5,6,"[25.0, 16.0, 19.0, 28.0, 12.0]",28
243,4,6,"[16.0, 20.0, 21.0, 31.0, 12.0]",31
244,4,2,"[30.0, 21.0, 17.0, 18.0, 14.0]",30
245,7,4,"[12.0, 25.0, 18.0, 21.0, 24.0]",25
246,4,5,"[24.0, 14.0, 25.0, 18.0, 19.0]",25
247,5,6,"[26.0, 19.0, 16.0, 28.0, 11.0]",28
248,6,4,"[22.0, 24.0, 24.0, 16.0, 14.0]",24
249,6,4,"[23.0, 25.0, 14.0, 23.0, 15.0]",25
250,5,5,"[19.0, 14.0, 42.0, 14.0, 11.0]",42
251,5,7,"[17.0, 16.0, 21.0, 19.0, 27.0]",27
252,5,5,"[23.0, 15.0, 24.0, 19.0, 19.0]",24
253,7,5,"[20.0, 22.0, 26.0, 12.0, 20.0]",26
254,7,6,"[17.0, 13.0, 19.0, 29.0, 22.0]",29
255,5,4,"[22.0, 25.0, 23.0, 21.0, 9.0]",25
256,4,4,"[24.0, 31.0, 11.0, 25.0, 9.0]",31
257,6,2,"[25.0, 17.0, 22.0, 23.0, 13.0]",25
258,5,2,"[35.0, 17.0, 24.0, 10.0, 14.0]",35
259,6,4,"[21.0, 27.0, 20.0, 23.0, 9.0]",27
260,6,6,"[18.0, 21.0, 17.0, 25.0, 19.0]",25
261,6,4,"[23.0, 33.0, 19.0, 17.0, 8.0]",33
262,2,6,"[19.0, 15.0, 21.0, 30.0, 15.0]",30
263,7,5,"[20.0, 18.0, 27.0, 15.0, 20.0]",27
264,6,4,"[22.0, 25.0, 15.0, 23.0, 15.0]",25
265,7,2,"[28.0, 21.0, 12.0, 21.0, 18.0]",28
266,5,6,"[21.0, 23.0, 16.0, 25.0, 15.0]",25
267,6,4,"[19.0, 28.0, 14.0, 25.0, 14.0]",28
268,2,6,"[25.0, 22.0, 11.0, 30.0, 12.0]",30
269,5,5,"[17.0, 15.0, 39.0, 18.0, 11.0]",39
270,5,4,"[16.0, 35.0, 18.0, 16.0, 15.0]",35
271,5,2,"[28.0, 25.0, 15.0, 17.0, 15.0]",28
272,5,4,"[22.0, 28.0, 20.0, 14.0, 16.0]",28
273,4,2,"[26.0, 16.0, 21.0, 25.0, 12.0]",26
274,6,4,"[21.0, 25.0, 13.0, 24.0, 17.0]",25
275,4,2,"[22.0, 21.0, 20.0, 16.0, 21.0]",22
276,2,4,"[21.0, 36.0, 13.0, 15.0, 15.0]",36
277,7,7,"[18.0, 18.0, 17.0, 16.0, 31.0]",31
278,6,7,"[20.0, 19.0, 16.0, 18.0, 27.0]",27
279,2,2,"[27.0, 25.0, 14.0, 21.0, 13.0]",27
280,2,2,"[30.0, 24.0, 17.0, 20.0, 9.0]",30
281,7,7,"[22.0, 19.0, 18.0, 16.0, 25.0]",25
282,2,7,"[19.0, 22.0, 18.0, 17.0, 24.0]",24
283,6,2,"[25.0, 21.0, 18.0, 18.0, 18.0]",25
284,7,5,"[19.0, 23.0, 27.0, 7.0, 24.0]",27
285,6,2,"[33.0, 16.0, 12.0, 19.0, 20.0]",33
286,6,6,"[19.0, 21.0, 9.0, 34.0, 17.0]",34
287,7,2,"[28.0, 22.0, 15.0, 15.0, 20.0]",28
288,5,2,"[34.0, 25.0, 8.0, 24.0, 9.0]",34
289,4,2,"[35.0, 14.0, 19.0, 23.0, 9.0]",35
290,4,6,"[26.0, 26.0, 9.0, 31.0, 8.0]",31
291,4,4,"[15.0, 28.0, 20.0, 19.0, 18.0]",28
292,6,2,"[25.0, 8.0, 23.0, 22.0, 22.0]",25
293,2,2,"[43.0, 21.0, 14.0, 17.0, 5.0]",43
294,6,2,"[29.0, 16.0, 9.0, 28.0, 18.0]",29
295,4,5,"[18.0, 20.0, 25.0, 17.0, 20.0]",25
296,7,4,"[24.0, 29.0, 17.0, 19.0, 11.0]",29
297,5,6,"[20.0, 21.0, 20.0, 24.0, 15.0]",24
298,5,4,"[19.0, 27.0, 23.0, 16.0, 15.0]",27
299,2,4,"[18.0, 32.0, 13.0, 19.0, 18.0]",32
300,6,6,"[22.0, 21.0, 14.0, 26.0, 17.0]",26
301,4,4,"[21.0, 27.0, 19.0, 20.0, 13.0]",27
302,6,6,"[23.0, 21.0, 19.0, 26.0, 11.0]",26
303,5,4,"[26.0, 27.0, 8.0, 20.0, 19.0]",27
304,6,6,"[19.0, 21.0, 21.0, 25.0, 14.0]",25
305,6,6,"[20.0, 25.0, 12.0, 34.0, 9.0]",34
306,2,2,"[29.0, 23.0, 10.0, 19.0, 19.0]",29
307,7,4,"[22.0, 34.0, 13.0, 15.0, 16.0]",34
308,7,2,"[29.0, 20.0, 12.0, 17.0, 22.0]",29
309,2,2,"[23.0, 19.0, 22.0, 15.0, 21.0]",23
310,7,7,"[22.0, 24.0, 18.0, 6.0, 30.0]",30
311,4,4,"[18.0, 29.0, 10.0, 19.0, 24.0]",29
312,4,4,"[16.0, 31.0, 13.0, 13.0, 27.0]",31
313,2,2,"[35.0, 22.0, 10.0, 21.0, 12.0]",35
314,5,5,"[23.0, 20.0, 24.0, 17.0, 16.0]",24
315,6,6,"[16.0, 26.0, 17.0, 27.0, 14.0]",27
316,7,4,"[18.0, 26.0, 10.0, 21.0, 25.0]",26
317,6,2,"[29.0, 20.0, 14.0, 20.0, 17.0]",29
318,5,6,"[18.0, 23.0, 18.0, 25.0, 16.0]",25
319,5,6,"[17.0, 20.0, 18.0, 26.0, 19.0]",26
320,7,4,"[18.0, 23.0, 21.0, 15.0, 23.0]",23
321,4,4,"[19.0, 28.0, 11.0, 20.0, 22.0]",28
322,4,2,"[25.0, 22.0, 21.0, 21.0, 11.0]",25
323,5,6,"[23.0, 19.0, 14.0, 34.0, 10.0]",34
324,5,2,"[24.0, 22.0, 15.0, 24.0, 15.0]",24
325,6,6,"[18.0, 16.0, 19.0, 31.0, 16.0]",31
326,2,6,"[28.0, 20.0, 17.0, 29.0, 6.0]",29
327,4,6,"[22.0, 19.0, 14.0, 24.0, 21.0]",24
328,4,4,"[18.0, 26.0, 18.0, 25.0, 13.0]",26
329,7,7,"[15.0, 14.0, 17.0, 8.0, 46.0]",46
330,6,6,"[21.0, 21.0, 21.0, 27.0, 10.0]",27
331,6,6,"[26.0, 22.0, 8.0, 31.0, 13.0]",31
332,6,4,"[15.0, 27.0, 25.0, 13.0, 20.0]",27
333,2,6,"[18.0, 19.0, 19.0, 26.0, 18.0]",26
334,5,2,"[27.0, 22.0, 18.0, 15.0, 18.0]",27
335,6,6,"[20.0, 24.0, 17.0, 27.0, 12.0]",27
336,4,7,"[19.0, 21.0, 18.0, 9.0, 33.0]",33
337,6,2,"[25.0, 22.0, 9.0, 21.0, 23.0]",25
338,6,6,"[30.0, 15.0, 8.0, 33.0, 14.0]",33
339,2,4,"[20.0, 24.0, 21.0, 14.0, 21.0]",24
340,2,2,"[28.0, 18.0, 18.0, 21.0, 15.0]",28
341,7,7,"[20.0, 18.0, 19.0, 17.0, 26.0]",26
342,2,4,"[23.0, 24.0, 15.0, 20.0, 18.0]",24
343,7,2,"[27.0, 25.0, 14.0, 17.0, 17.0]",27
344,5,4,"[20.0, 28.0, 16.0, 19.0, 17.0]",28
345,7,2,"[32.0, 26.0, 16.0, 17.0, 9.0]",32
346,2,4,"[21.0, 37.0, 14.0, 18.0, 10.0]",37
347,4,4,"[16.0, 25.0, 21.0, 25.0, 13.0]",25
348,7,6,"[23.0, 20.0, 18.0, 28.0, 11.0]",28
349,4,5,"[21.0, 22.0, 26.0, 18.0, 13.0]",26
350,2,2,"[40.0, 19.0, 8.0, 19.0, 14.0]",40
351,6,2,"[23.0, 18.0, 19.0, 20.0, 20.0]",23
352,7,2,"[25.0, 20.0, 22.0, 20.0, 13.0]",25
353,4,2,"[30.0, 20.0, 14.0, 22.0, 14.0]",30
354,4,4,"[17.0, 28.0, 23.0, 9.0, 23.0]",28
355,4,2,"[23.0, 22.0, 19.0, 22.0, 14.0]",23
356,2,6,"[22.0, 21.0, 20.0, 23.0, 14.0]",23
357,6,2,"[28.0, 19.0, 15.0, 25.0, 13.0]",28
358,5,4,"[21.0, 30.0, 13.0, 16.0, 20.0]",30
359,4,4,"[18.0, 28.0, 18.0, 21.0, 15.0]",28
360,2,2,"[24.0, 24.0, 17.0, 14.0, 21.0]",24
361,7,7,"[15.0, 19.0, 17.0, 24.0, 25.0]",25
362,4,2,"[32.0, 23.0, 7.0, 26.0, 12.0]",32
363,4,5,"[17.0, 20.0, 27.0, 17.0, 19.0]",27
364,2,6,"[21.0, 15.0, 15.0, 26.0, 23.0]",26
365,7,6,"[19.0, 21.0, 15.0, 24.0, 21.0]",24
366,7,7,"[20.0, 21.0, 24.0, 8.0, 27.0]",27
367,7,2,"[26.0, 17.0, 18.0, 25.0, 14.0]",26
368,6,2,"[27.0, 24.0, 11.0, 21.0, 17.0]",27
369,6,6,"[17.0, 24.0, 15.0, 29.0, 15.0]",29
370,2,4,"[20.0, 32.0, 19.0, 10.0, 19.0]",32
371,5,4,"[21.0, 28.0, 24.0, 16.0, 11.0]",28
372,2,4,"[25.0, 27.0, 15.0, 23.0, 10.0]",27
373,2,4,"[21.0, 29.0, 20.0, 17.0, 13.0]",29
374,2,4,"[15.0, 27.0, 16.0, 21.0, 21.0]",27
375,6,6,"[27.0, 22.0, 10.0, 28.0, 13.0]",28
376,2,2,"[26.0, 22.0, 13.0, 25.0, 14.0]",26
377,6,2,"[29.0, 21.0, 8.0, 13.0, 29.0]",29
378,6,6,"[22.0, 18.0, 14.0, 29.0, 17.0]",29
379,2,4,"[28.0, 34.0, 11.0, 15.0, 12.0]",34
380,7,4,"[23.0, 25.0, 15.0, 20.0, 17.0]",25
381,5,2,"[29.0, 17.0, 24.0, 12.0, 18.0]",29
382,4,2,"[32.0, 20.0, 15.0, 14.0, 19.0]",32
383,6,6,"[18.0, 16.0, 22.0, 32.0, 12.0]",32
384,6,6,"[19.0, 19.0, 22.0, 30.0, 10.0]",30
385,4,6,"[21.0, 20.0, 16.0, 26.0, 17.0]",26
386,2,7,"[14.0, 28.0, 17.0, 12.0, 29.0]",29
387,2,2,"[27.0, 21.0, 20.0, 10.0, 22.0]",27
388,6,2,"[26.0, 26.0, 15.0, 17.0, 16.0]",26
389,5,2,"[23.0, 19.0, 14.0, 22.0, 22.0]",23
390,7,4,"[15.0, 25.0, 16.0, 20.0, 24.0]",25
391,6,5,"[15.0, 20.0, 26.0, 25.0, 14.0]",26
392,7,6,"[16.0, 22.0, 19.0, 25.0, 18.0]",25
393,6,2,"[25.0, 24.0, 14.0, 23.0, 14.0]",25
394,4,2,"[24.0, 21.0, 20.0, 21.0, 14.0]",24
395,7,2,"[32.0, 17.0, 10.0, 13.0, 28.0]",32
396,7,2,"[33.0, 21.0, 19.0, 14.0, 13.0]",33
397,4,2,"[30.0, 18.0, 13.0, 27.0, 12.0]",30
