,true_label,predicted_label,predict_vote,max_count
140,6,2,"[30.0, 23.0, 16.0, 15.0, 16.0]",30
141,2,2,"[23.0, 20.0, 23.0, 20.0, 14.0]",23
142,6,4,"[20.0, 28.0, 18.0, 24.0, 10.0]",28
143,2,4,"[31.0, 33.0, 8.0, 14.0, 14.0]",33
144,6,2,"[24.0, 21.0, 18.0, 19.0, 18.0]",24
145,6,2,"[24.0, 21.0, 16.0, 23.0, 16.0]",24
146,4,2,"[21.0, 21.0, 21.0, 16.0, 21.0]",21
147,7,6,"[21.0, 15.0, 19.0, 23.0, 22.0]",23
148,7,4,"[24.0, 30.0, 11.0, 26.0, 9.0]",30
149,5,7,"[16.0, 20.0, 24.0, 15.0, 25.0]",25
150,5,6,"[22.0, 16.0, 16.0, 23.0, 23.0]",23
151,5,5,"[10.0, 18.0, 36.0, 23.0, 13.0]",36
152,2,2,"[35.0, 15.0, 11.0, 20.0, 19.0]",35
153,4,2,"[26.0, 19.0, 24.0, 15.0, 16.0]",26
154,7,2,"[26.0, 23.0, 18.0, 22.0, 11.0]",26
155,5,4,"[20.0, 22.0, 22.0, 14.0, 22.0]",22
156,4,6,"[26.0, 18.0, 9.0, 27.0, 20.0]",27
157,6,4,"[22.0, 29.0, 21.0, 16.0, 12.0]",29
158,6,4,"[20.0, 27.0, 16.0, 22.0, 15.0]",27
159,6,6,"[25.0, 17.0, 16.0, 27.0, 15.0]",27
160,7,2,"[22.0, 18.0, 20.0, 20.0, 20.0]",22
161,2,5,"[20.0, 23.0, 28.0, 17.0, 12.0]",28
162,6,5,"[24.0, 21.0, 25.0, 16.0, 14.0]",25
163,2,2,"[31.0, 19.0, 16.0, 19.0, 15.0]",31
164,5,4,"[17.0, 23.0, 21.0, 23.0, 16.0]",23
165,5,5,"[20.0, 13.0, 29.0, 14.0, 24.0]",29
166,4,4,"[23.0, 24.0, 22.0, 16.0, 15.0]",24
167,6,2,"[23.0, 23.0, 17.0, 19.0, 18.0]",23
168,2,7,"[25.0, 11.0, 24.0, 12.0, 28.0]",28
169,2,4,"[12.0, 26.0, 17.0, 24.0, 21.0]",26
170,7,2,"[31.0, 17.0, 22.0, 14.0, 16.0]",31
171,2,2,"[32.0, 23.0, 16.0, 9.0, 20.0]",32
172,5,4,"[20.0, 21.0, 21.0, 19.0, 19.0]",21
173,4,7,"[21.0, 23.0, 22.0, 4.0, 30.0]",30
174,4,4,"[23.0, 27.0, 14.0, 19.0, 17.0]",27
175,7,2,"[28.0, 12.0, 22.0, 12.0, 26.0]",28
176,4,2,"[32.0, 18.0, 20.0, 12.0, 18.0]",32
177,2,4,"[20.0, 24.0, 22.0, 18.0, 16.0]",24
178,7,2,"[26.0, 21.0, 17.0, 23.0, 13.0]",26
179,7,2,"[33.0, 17.0, 18.0, 16.0, 16.0]",33
180,6,4,"[20.0, 27.0, 18.0, 24.0, 11.0]",27
181,6,2,"[26.0, 20.0, 16.0, 20.0, 18.0]",26
182,2,5,"[23.0, 15.0, 24.0, 22.0, 16.0]",24
183,7,2,"[22.0, 20.0, 20.0, 18.0, 20.0]",22
184,2,5,"[20.0, 14.0, 25.0, 18.0, 23.0]",25
185,2,2,"[28.0, 18.0, 20.0, 13.0, 21.0]",28
186,5,2,"[28.0, 19.0, 18.0, 14.0, 21.0]",28
187,2,6,"[25.0, 19.0, 12.0, 28.0, 16.0]",28
188,6,6,"[22.0, 20.0, 17.0, 24.0, 17.0]",24
189,2,5,"[19.0, 13.0, 31.0, 20.0, 17.0]",31
190,6,2,"[26.0, 23.0, 16.0, 24.0, 11.0]",26
191,2,2,"[33.0, 18.0, 21.0, 11.0, 17.0]",33
192,7,7,"[15.0, 21.0, 17.0, 13.0, 34.0]",34
193,4,2,"[27.0, 21.0, 20.0, 17.0, 15.0]",27
194,2,4,"[24.0, 26.0, 19.0, 16.0, 15.0]",26
195,7,2,"[29.0, 15.0, 18.0, 23.0, 15.0]",29
196,6,4,"[24.0, 25.0, 17.0, 23.0, 11.0]",25
197,7,7,"[16.0, 20.0, 15.0, 23.0, 26.0]",26
198,7,7,"[23.0, 23.0, 19.0, 11.0, 24.0]",24
199,4,2,"[27.0, 14.0, 19.0, 26.0, 14.0]",27
200,5,6,"[19.0, 17.0, 20.0, 22.0, 22.0]",22
201,2,2,"[26.0, 26.0, 13.0, 21.0, 14.0]",26
202,4,4,"[20.0, 28.0, 14.0, 22.0, 16.0]",28
203,6,4,"[20.0, 26.0, 19.0, 19.0, 16.0]",26
204,2,7,"[17.0, 14.0, 24.0, 16.0, 29.0]",29
205,5,5,"[21.0, 17.0, 27.0, 13.0, 22.0]",27
206,7,5,"[22.0, 23.0, 24.0, 19.0, 12.0]",24
207,7,4,"[22.0, 24.0, 20.0, 10.0, 24.0]",24
208,2,5,"[19.0, 19.0, 22.0, 20.0, 20.0]",22
209,5,4,"[19.0, 22.0, 19.0, 20.0, 20.0]",22
210,4,7,"[22.0, 22.0, 16.0, 13.0, 27.0]",27
211,5,4,"[14.0, 27.0, 24.0, 17.0, 18.0]",27
212,7,4,"[19.0, 23.0, 21.0, 20.0, 17.0]",23
213,5,2,"[28.0, 20.0, 25.0, 15.0, 12.0]",28
214,2,2,"[32.0, 25.0, 14.0, 14.0, 15.0]",32
215,2,2,"[29.0, 21.0, 17.0, 10.0, 23.0]",29
216,2,7,"[20.0, 19.0, 17.0, 20.0, 24.0]",24
217,7,2,"[27.0, 15.0, 20.0, 15.0, 23.0]",27
218,4,2,"[27.0, 19.0, 19.0, 14.0, 21.0]",27
219,5,2,"[32.0, 22.0, 13.0, 18.0, 15.0]",32
220,4,4,"[20.0, 23.0, 18.0, 22.0, 17.0]",23
221,6,2,"[37.0, 16.0, 15.0, 21.0, 11.0]",37
222,5,5,"[18.0, 20.0, 28.0, 13.0, 21.0]",28
223,6,4,"[19.0, 28.0, 12.0, 21.0, 20.0]",28
224,4,2,"[25.0, 19.0, 21.0, 16.0, 19.0]",25
225,4,2,"[27.0, 17.0, 16.0, 24.0, 16.0]",27
226,4,6,"[16.0, 20.0, 16.0, 26.0, 22.0]",26
227,7,7,"[17.0, 18.0, 24.0, 16.0, 25.0]",25
228,7,7,"[16.0, 17.0, 23.0, 20.0, 24.0]",24
229,5,4,"[26.0, 30.0, 15.0, 15.0, 14.0]",30
230,7,2,"[27.0, 18.0, 24.0, 16.0, 15.0]",27
231,6,4,"[20.0, 27.0, 12.0, 26.0, 15.0]",27
232,5,4,"[24.0, 30.0, 14.0, 13.0, 19.0]",30
233,4,2,"[29.0, 24.0, 11.0, 18.0, 18.0]",29
234,6,4,"[22.0, 24.0, 23.0, 21.0, 10.0]",24
235,5,2,"[23.0, 20.0, 18.0, 19.0, 20.0]",23
236,5,2,"[31.0, 18.0, 20.0, 13.0, 18.0]",31
237,5,2,"[25.0, 22.0, 21.0, 18.0, 14.0]",25
238,2,2,"[32.0, 19.0, 26.0, 11.0, 12.0]",32
239,2,2,"[27.0, 25.0, 14.0, 20.0, 14.0]",27
240,4,5,"[26.0, 17.0, 27.0, 11.0, 19.0]",27
241,6,2,"[24.0, 20.0, 15.0, 23.0, 18.0]",24
242,5,4,"[19.0, 25.0, 21.0, 18.0, 17.0]",25
243,4,5,"[18.0, 18.0, 26.0, 18.0, 20.0]",26
244,4,2,"[27.0, 19.0, 24.0, 14.0, 16.0]",27
245,7,5,"[21.0, 14.0, 28.0, 16.0, 21.0]",28
246,4,4,"[19.0, 26.0, 20.0, 18.0, 17.0]",26
247,5,5,"[22.0, 20.0, 24.0, 15.0, 19.0]",24
248,6,2,"[21.0, 21.0, 21.0, 17.0, 20.0]",21
249,6,4,"[12.0, 23.0, 21.0, 23.0, 21.0]",23
250,5,5,"[18.0, 19.0, 33.0, 15.0, 15.0]",33
251,5,2,"[33.0, 19.0, 19.0, 13.0, 16.0]",33
252,5,5,"[20.0, 22.0, 29.0, 13.0, 16.0]",29
253,7,2,"[24.0, 24.0, 15.0, 19.0, 18.0]",24
254,7,7,"[18.0, 15.0, 15.0, 18.0, 34.0]",34
255,5,5,"[22.0, 21.0, 27.0, 22.0, 8.0]",27
256,4,5,"[18.0, 24.0, 26.0, 18.0, 14.0]",26
257,6,5,"[15.0, 13.0, 30.0, 27.0, 15.0]",30
258,5,5,"[23.0, 20.0, 25.0, 15.0, 17.0]",25
259,6,2,"[33.0, 19.0, 12.0, 24.0, 12.0]",33
260,6,2,"[21.0, 21.0, 20.0, 20.0, 18.0]",21
261,6,4,"[24.0, 26.0, 21.0, 18.0, 11.0]",26
262,2,6,"[16.0, 24.0, 17.0, 26.0, 17.0]",26
263,7,5,"[21.0, 24.0, 28.0, 15.0, 12.0]",28
264,6,7,"[24.0, 17.0, 11.0, 16.0, 32.0]",32
265,7,4,"[22.0, 27.0, 16.0, 23.0, 12.0]",27
266,5,4,"[18.0, 23.0, 21.0, 22.0, 16.0]",23
267,6,4,"[23.0, 25.0, 17.0, 20.0, 15.0]",25
268,2,6,"[19.0, 14.0, 19.0, 27.0, 21.0]",27
269,5,4,"[18.0, 27.0, 20.0, 15.0, 20.0]",27
270,5,2,"[28.0, 18.0, 14.0, 13.0, 27.0]",28
271,5,2,"[31.0, 19.0, 20.0, 15.0, 15.0]",31
272,5,2,"[31.0, 25.0, 18.0, 9.0, 17.0]",31
273,4,4,"[23.0, 26.0, 15.0, 19.0, 17.0]",26
274,6,2,"[27.0, 25.0, 17.0, 18.0, 13.0]",27
275,4,4,"[16.0, 28.0, 15.0, 14.0, 27.0]",28
276,2,4,"[18.0, 29.0, 21.0, 18.0, 14.0]",29
277,7,2,"[25.0, 25.0, 21.0, 8.0, 21.0]",25
278,6,2,"[27.0, 12.0, 24.0, 14.0, 23.0]",27
279,2,2,"[30.0, 23.0, 13.0, 25.0, 9.0]",30
280,2,2,"[27.0, 18.0, 20.0, 23.0, 12.0]",27
281,7,4,"[22.0, 26.0, 19.0, 14.0, 19.0]",26
282,2,4,"[23.0, 28.0, 18.0, 17.0, 14.0]",28
283,6,2,"[29.0, 15.0, 11.0, 23.0, 22.0]",29
284,7,7,"[18.0, 17.0, 25.0, 13.0, 27.0]",27
285,6,2,"[35.0, 16.0, 8.0, 13.0, 28.0]",35
286,6,6,"[21.0, 23.0, 16.0, 29.0, 11.0]",29
287,7,2,"[32.0, 18.0, 18.0, 10.0, 22.0]",32
288,5,6,"[25.0, 19.0, 14.0, 28.0, 14.0]",28
289,4,4,"[22.0, 25.0, 23.0, 14.0, 16.0]",25
290,4,4,"[24.0, 25.0, 17.0, 17.0, 17.0]",25
291,4,2,"[30.0, 22.0, 21.0, 11.0, 16.0]",30
292,6,7,"[24.0, 14.0, 18.0, 13.0, 31.0]",31
293,2,2,"[29.0, 17.0, 21.0, 15.0, 18.0]",29
294,6,6,"[20.0, 18.0, 15.0, 27.0, 20.0]",27
295,4,7,"[18.0, 16.0, 19.0, 18.0, 29.0]",29
296,7,7,"[24.0, 24.0, 14.0, 13.0, 25.0]",25
297,5,7,"[15.0, 20.0, 22.0, 20.0, 23.0]",23
298,5,5,"[23.0, 16.0, 27.0, 14.0, 20.0]",27
299,2,4,"[15.0, 25.0, 19.0, 21.0, 20.0]",25
300,6,6,"[20.0, 19.0, 21.0, 30.0, 10.0]",30
301,4,4,"[23.0, 29.0, 20.0, 19.0, 9.0]",29
302,6,6,"[22.0, 18.0, 23.0, 24.0, 13.0]",24
303,5,6,"[19.0, 21.0, 16.0, 22.0, 22.0]",22
304,6,7,"[26.0, 16.0, 21.0, 8.0, 29.0]",29
305,6,6,"[20.0, 19.0, 16.0, 31.0, 14.0]",31
306,2,7,"[22.0, 18.0, 12.0, 15.0, 33.0]",33
307,7,2,"[26.0, 23.0, 16.0, 18.0, 17.0]",26
308,7,2,"[30.0, 20.0, 19.0, 12.0, 19.0]",30
309,2,2,"[28.0, 16.0, 27.0, 8.0, 21.0]",28
310,7,7,"[20.0, 26.0, 13.0, 6.0, 35.0]",35
311,4,4,"[17.0, 28.0, 18.0, 19.0, 18.0]",28
312,4,2,"[23.0, 21.0, 23.0, 19.0, 14.0]",23
313,2,2,"[35.0, 19.0, 18.0, 16.0, 12.0]",35
314,5,7,"[17.0, 24.0, 15.0, 19.0, 25.0]",25
315,6,2,"[24.0, 17.0, 19.0, 21.0, 19.0]",24
316,7,6,"[19.0, 19.0, 18.0, 23.0, 21.0]",23
317,6,6,"[18.0, 25.0, 15.0, 28.0, 14.0]",28
318,5,2,"[23.0, 20.0, 19.0, 19.0, 19.0]",23
319,5,6,"[19.0, 18.0, 18.0, 25.0, 20.0]",25
320,7,5,"[25.0, 21.0, 29.0, 8.0, 17.0]",29
321,4,2,"[27.0, 24.0, 13.0, 17.0, 19.0]",27
322,4,2,"[23.0, 22.0, 21.0, 18.0, 16.0]",23
323,5,2,"[23.0, 19.0, 20.0, 20.0, 18.0]",23
324,5,4,"[21.0, 30.0, 9.0, 15.0, 25.0]",30
325,6,2,"[25.0, 23.0, 12.0, 18.0, 22.0]",25
326,2,4,"[21.0, 34.0, 14.0, 21.0, 10.0]",34
327,4,4,"[22.0, 24.0, 14.0, 24.0, 16.0]",24
328,4,2,"[25.0, 23.0, 16.0, 14.0, 22.0]",25
329,7,7,"[20.0, 13.0, 24.0, 7.0, 36.0]",36
330,6,6,"[16.0, 20.0, 20.0, 34.0, 10.0]",34
331,6,5,"[15.0, 24.0, 25.0, 21.0, 15.0]",25
332,6,5,"[21.0, 22.0, 24.0, 17.0, 16.0]",24
333,2,6,"[19.0, 13.0, 23.0, 29.0, 16.0]",29
334,5,2,"[24.0, 14.0, 18.0, 20.0, 24.0]",24
335,6,2,"[23.0, 20.0, 22.0, 21.0, 14.0]",23
336,4,5,"[26.0, 18.0, 27.0, 12.0, 17.0]",27
337,6,2,"[28.0, 24.0, 19.0, 18.0, 11.0]",28
338,6,5,"[19.0, 13.0, 24.0, 21.0, 23.0]",24
339,2,2,"[31.0, 18.0, 20.0, 15.0, 16.0]",31
340,2,4,"[30.0, 32.0, 15.0, 12.0, 11.0]",32
341,7,7,"[19.0, 22.0, 15.0, 9.0, 35.0]",35
342,2,4,"[20.0, 29.0, 16.0, 18.0, 17.0]",29
343,7,5,"[22.0, 20.0, 25.0, 13.0, 20.0]",25
344,5,5,"[26.0, 19.0, 28.0, 16.0, 11.0]",28
345,7,2,"[27.0, 23.0, 22.0, 15.0, 13.0]",27
346,2,4,"[22.0, 27.0, 15.0, 18.0, 18.0]",27
347,4,4,"[16.0, 32.0, 22.0, 17.0, 13.0]",32
348,7,2,"[32.0, 15.0, 20.0, 21.0, 12.0]",32
349,4,4,"[21.0, 24.0, 24.0, 19.0, 12.0]",24
350,2,2,"[35.0, 26.0, 10.0, 11.0, 18.0]",35
351,6,7,"[22.0, 21.0, 15.0, 16.0, 26.0]",26
352,7,4,"[25.0, 28.0, 13.0, 10.0, 24.0]",28
353,4,5,"[23.0, 23.0, 26.0, 13.0, 15.0]",26
354,4,4,"[19.0, 28.0, 18.0, 11.0, 24.0]",28
355,4,5,"[16.0, 21.0, 22.0, 20.0, 21.0]",22
356,2,2,"[23.0, 23.0, 19.0, 22.0, 13.0]",23
357,6,2,"[31.0, 21.0, 14.0, 24.0, 10.0]",31
358,5,2,"[30.0, 21.0, 13.0, 16.0, 20.0]",30
359,4,6,"[20.0, 23.0, 10.0, 27.0, 20.0]",27
360,2,5,"[22.0, 16.0, 26.0, 14.0, 22.0]",26
361,7,2,"[25.0, 20.0, 20.0, 15.0, 20.0]",25
362,4,2,"[31.0, 25.0, 14.0, 17.0, 13.0]",31
363,4,2,"[26.0, 23.0, 22.0, 7.0, 22.0]",26
364,2,2,"[30.0, 11.0, 24.0, 21.0, 14.0]",30
365,7,5,"[19.0, 17.0, 29.0, 14.0, 21.0]",29
366,7,2,"[28.0, 17.0, 18.0, 13.0, 24.0]",28
367,7,4,"[15.0, 30.0, 22.0, 19.0, 14.0]",30
368,6,4,"[21.0, 25.0, 15.0, 25.0, 14.0]",25
369,6,5,"[20.0, 20.0, 25.0, 13.0, 22.0]",25
370,2,2,"[31.0, 20.0, 17.0, 14.0, 18.0]",31
371,5,4,"[17.0, 30.0, 21.0, 17.0, 15.0]",30
372,2,6,"[19.0, 20.0, 22.0, 26.0, 13.0]",26
373,2,2,"[23.0, 21.0, 20.0, 15.0, 21.0]",23
374,2,6,"[26.0, 18.0, 16.0, 28.0, 12.0]",28
375,6,4,"[19.0, 24.0, 21.0, 19.0, 17.0]",24
376,2,4,"[23.0, 25.0, 14.0, 22.0, 16.0]",25
377,6,2,"[27.0, 22.0, 12.0, 19.0, 20.0]",27
378,6,2,"[33.0, 20.0, 18.0, 17.0, 12.0]",33
379,2,2,"[23.0, 19.0, 20.0, 17.0, 21.0]",23
380,7,4,"[24.0, 25.0, 19.0, 18.0, 14.0]",25
381,5,5,"[23.0, 22.0, 24.0, 16.0, 15.0]",24
382,4,2,"[36.0, 7.0, 17.0, 11.0, 29.0]",36
383,6,2,"[28.0, 12.0, 23.0, 27.0, 10.0]",28
384,6,6,"[16.0, 12.0, 27.0, 31.0, 14.0]",31
385,4,4,"[22.0, 24.0, 21.0, 21.0, 12.0]",24
386,2,5,"[15.0, 15.0, 29.0, 12.0, 29.0]",29
387,2,5,"[20.0, 19.0, 24.0, 22.0, 15.0]",24
388,6,5,"[17.0, 16.0, 23.0, 21.0, 23.0]",23
389,5,4,"[24.0, 25.0, 21.0, 18.0, 12.0]",25
390,7,2,"[28.0, 22.0, 20.0, 14.0, 16.0]",28
391,6,2,"[23.0, 22.0, 17.0, 23.0, 15.0]",23
392,7,4,"[18.0, 26.0, 18.0, 19.0, 19.0]",26
393,6,6,"[22.0, 24.0, 14.0, 26.0, 14.0]",26
394,4,4,"[21.0, 25.0, 16.0, 24.0, 14.0]",25
395,7,2,"[25.0, 20.0, 19.0, 18.0, 18.0]",25
396,7,7,"[17.0, 26.0, 17.0, 11.0, 29.0]",29
397,4,7,"[23.0, 22.0, 15.0, 16.0, 24.0]",24
